communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,medIncome,pctWPubAsst,PctPopUnderPov,PctUnemployed,PctFam2Par,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctSameHouse85,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop
Tiftoncity,24.78,2.56,0.0,1.44,-1.2976667452274335,14.24,26.19,7.35,59.2,90.95,1.56,15.46,45.05,6.68,327.1,213.62,0.0,1108.14
Gilroycity,1.2,47.27,0.0,7.91,1.1211407023332547,12.12,12.9,7.82,73.32,97.39,1.57,5.01,45.86,5.92,118.38,393.62,178.53,790.2
Bristolborough,7.75,8.78,100.0,2.15,-0.6099457930709403,8.35,10.36,8.35,71.3,95.53,4.86,2.71,65.53,0.0,249.28,609.36,83.09,840.18
Margatecity,3.74,7.68,100.0,2.46,-0.3506952627857648,3.14,7.72,5.29,77.51,87.45,0.52,1.46,51.34,4.15,118.32,431.77,14.53,373.65
Muskegoncity,27.1,3.52,100.0,0.73,-1.4957577185953337,19.13,26.51,11.24,50.66,92.2,6.0,10.57,50.47,7.34,347.49,721.89,61.18,374.06
Caldwellcity,0.32,20.57,0.0,3.65,-1.250294602875324,7.49,16.03,6.41,72.16,94.0,1.87,8.41,44.99,4.06,20.32,369.86,56.9,325.15
FortLeeborough,1.31,5.56,100.0,10.01,1.7621965590384163,2.78,5.99,4.77,83.64,90.44,2.73,0.47,53.89,6.2,161.33,384.7,0.0,425.03
Summittownship,3.38,1.16,84.78,0.28,0.4371906669809097,5.46,6.61,5.11,78.14,96.86,1.15,1.72,60.56,0.0,27.64,78.3,4.61,374.06
NorthRichlandHillscity,1.81,5.84,100.0,0.97,0.8146358708460995,1.66,5.05,4.38,80.6,93.27,1.15,2.91,43.89,0.0,77.86,405.2,8.85,265.42
Wataugacity,1.64,7.15,100.0,1.2,1.137756304501532,1.38,2.07,3.25,88.0,95.03,1.23,0.77,46.58,0.0,71.99,93.16,0.0,173.62
Gloucestercity,0.23,0.95,100.0,1.77,0.1471835965119019,8.02,7.53,6.75,76.09,88.22,3.1,1.89,65.13,0.0,13.67,283.7,0.0,1196.34
FortWaynecity,16.75,2.7,100.0,0.6,-0.6006363422107,5.8,11.53,6.15,65.08,90.23,5.49,7.7,50.81,15.14,298.4,965.48,77.3,555.18
PriorLakecity,0.41,0.74,100.0,0.33,1.6554324770209756,3.45,3.74,3.36,85.13,93.39,1.09,0.87,48.44,0.0,22.38,111.9,22.38,374.06
Claremontcity,5.0,10.26,100.0,1.41,2.5969832665566814,3.36,5.28,4.22,81.18,96.69,2.23,0.93,48.71,8.75,160.37,699.79,37.91,358.64
Brooklyncity,0.91,1.96,100.0,1.3,-0.5447796370492576,3.49,5.48,4.01,77.46,98.4,0.0,0.66,70.12,0.0,97.21,786.5,8.84,106.04
Murraycity,0.66,4.24,100.0,0.53,-0.2935423049728965,4.01,8.05,3.27,75.5,94.86,0.63,3.32,49.65,8.79,85.0,354.67,23.45,275.53
Jacksonvillecity,16.99,2.3,100.0,0.44,-0.7579542776337497,4.62,11.59,6.17,78.48,90.49,0.97,7.83,35.25,10.01,160.23,357.18,40.06,824.52
Torringtontown,1.68,1.06,0.0,1.26,0.4465001178411501,4.53,5.24,5.1,78.13,91.57,0.47,1.92,57.8,0.0,29.6,242.68,2.96,239.72
OceanSpringscity,6.19,1.48,100.0,1.16,-0.032995522036295,4.57,10.12,6.83,77.8,92.61,1.81,3.61,51.19,0.0,78.39,211.06,6.03,319.6
BrokenArrowcity,3.12,2.12,100.0,0.35,0.7259014847984916,3.36,6.53,3.76,85.13,94.3,1.55,2.25,43.75,0.0,22.7,163.43,9.08,175.54
MountMorristownship,34.48,3.25,80.26,0.51,-0.5664624086731086,19.44,23.38,14.01,55.93,95.31,14.58,5.83,62.54,3.86,270.35,784.03,61.8,374.06
Cantoncity,18.21,1.06,100.0,0.79,-1.3709639406080605,14.65,21.86,11.23,60.64,91.58,4.03,7.08,57.76,13.01,635.06,750.95,89.88,1224.0
Amherstcity,0.21,2.33,100.0,0.4,0.7369785529106764,3.99,4.52,4.96,85.95,97.75,1.15,1.64,67.27,0.0,71.76,107.63,8.97,125.57
SierraMadrecity,0.85,9.76,100.0,1.22,1.774805562102286,3.39,5.24,2.43,75.04,95.09,1.67,1.04,56.52,8.66,17.32,199.15,8.66,138.54
Kennercity,18.08,10.05,100.0,1.74,-0.1239688899363657,5.77,14.25,6.98,73.47,91.92,10.62,4.28,54.19,10.91,339.48,1087.98,2.73,1203.87
Bouldercity,1.26,4.83,100.0,1.31,-0.2396888993636577,2.79,18.96,5.05,71.57,95.62,0.63,1.64,30.96,1.14,45.59,329.37,20.51,208.56
MiamiSpringscity,1.88,41.82,100.0,10.34,0.0023568230025925,3.84,9.75,6.54,73.85,95.36,0.81,4.38,48.26,0.0,614.46,1771.93,0.0,950.27
UpperAllentownship,0.66,0.49,89.11,0.49,1.4325948621258544,1.11,1.75,3.42,87.44,97.84,0.0,0.0,47.25,0.0,0.0,29.69,0.0,66.3
Sangercity,0.11,72.86,0.0,18.13,-0.8214706575536177,18.31,21.04,15.72,70.65,98.05,5.21,6.68,54.42,0.0,44.37,582.33,49.91,754.26
Enterprisecity,21.19,2.0,0.0,0.51,-0.6086495404195145,7.83,15.04,5.45,75.01,90.2,0.72,9.72,47.05,18.65,88.61,144.57,21.08,1002.66
Portagecity,0.4,6.38,100.0,0.78,0.1976196087673815,5.87,7.89,6.17,77.89,96.83,1.74,2.87,57.27,3.19,41.51,418.25,22.35,268.19
PleasantHillcity,1.4,6.65,100.0,1.55,1.8199387226019328,3.48,3.63,3.2,78.37,95.25,1.39,0.53,45.39,0.0,182.42,462.35,28.31,534.69
Hinesvillecity,35.62,6.86,0.0,1.14,-0.8080367664388405,8.55,17.45,7.66,74.12,93.37,2.06,3.76,23.03,3.63,130.59,203.14,0.0,304.71
Juneaucity,1.09,2.8,0.0,0.8,1.9423756775866132,6.53,5.59,4.75,74.38,93.08,1.77,4.85,41.77,0.0,10.38,204.19,24.23,114.21
Pottsvillecity,1.66,0.52,0.0,0.21,-1.214470893235918,9.29,15.36,7.2,70.16,92.27,1.59,3.58,65.32,0.0,18.04,72.16,0.0,120.26
ElCentrocity,4.49,65.26,0.0,15.0,-0.7416921989158615,16.87,23.25,13.9,71.46,94.63,2.56,5.57,47.88,2.65,217.03,738.45,63.52,690.81
Boonecity,0.15,0.39,0.0,0.3,-0.8419750176761726,6.66,10.72,3.73,77.09,95.39,2.03,4.56,54.82,7.85,0.0,157.04,21.08,125.63
Garlandcity,8.87,11.63,100.0,3.53,0.6873674287061041,3.02,7.83,4.9,77.86,90.8,1.27,4.42,45.93,6.06,148.07,522.05,73.28,374.06
Janesvillecity,0.55,1.15,100.0,0.54,0.0167334433184067,7.3,8.27,5.85,75.3,96.38,4.05,2.7,53.81,0.0,45.36,249.48,34.89,197.14
WestGoshentownship,4.39,1.57,99.87,0.38,2.336082960169691,3.06,1.98,2.23,87.49,95.31,3.13,0.32,59.28,0.0,21.75,282.76,5.44,212.07
Ashevillecity,19.81,0.87,100.0,0.78,-1.081074711289182,7.92,15.87,5.56,61.77,90.96,2.08,4.94,49.78,13.76,217.14,539.78,12.23,697.28
Winchestercity,9.67,0.4,0.0,0.53,-1.166391703983031,10.49,21.65,6.17,71.14,94.07,1.53,13.56,50.76,0.0,35.83,191.1,5.97,513.59
Angletoncity,10.44,17.68,0.0,1.95,0.0774216356351638,4.94,9.65,5.2,78.42,88.81,7.73,7.96,50.21,5.25,99.8,262.63,21.01,546.28
Carmelcity,0.52,0.89,100.0,0.87,2.717888286589677,1.6,1.58,2.27,88.24,94.46,0.0,0.42,39.93,0.0,9.47,72.58,6.31,123.07
Pacificacity,5.21,13.54,100.0,1.9,1.8962997878859296,5.27,4.52,3.35,77.69,97.09,1.25,0.76,55.34,5.04,52.89,244.3,32.74,619.57
Wyandottecity,0.24,2.11,100.0,0.66,-0.3687249587555974,8.63,9.73,8.07,72.7,96.08,2.98,2.4,65.25,0.0,57.26,269.47,0.0,374.06
Wolcotttown,1.57,1.04,63.39,0.66,2.011077068112185,3.8,1.81,5.82,87.01,95.2,0.0,0.0,70.54,0.0,43.26,281.18,7.21,216.29
BeechGrovecity,0.25,0.74,100.0,0.55,-0.222955456045251,4.15,5.2,4.41,73.57,95.33,0.37,2.53,50.73,7.61,76.06,304.25,15.21,167.34
Huntingtoncity,6.75,0.54,100.0,0.38,-1.5513787414565166,9.64,23.18,10.76,66.78,87.8,4.02,10.5,53.71,3.71,153.8,252.02,61.15,563.33
Bellevilletownship,3.67,10.06,100.0,4.19,0.8326655668159322,4.21,5.19,5.16,77.3,95.13,3.22,1.09,65.14,2.88,175.41,1334.29,25.88,485.98
Georgetowncity,9.36,0.36,0.0,0.31,-1.0327598397360358,10.21,17.28,4.36,68.49,92.85,5.9,12.09,44.19,0.0,84.38,168.75,7.67,1165.91
Youngstowncity,38.12,3.99,100.0,1.37,-1.694673580014141,21.6,29.04,15.6,51.91,90.77,10.44,7.32,64.66,40.84,836.42,1456.95,178.53,2299.87
Cheyennecity,3.12,11.82,100.0,0.76,-0.3917039830308744,5.18,10.34,6.2,74.03,92.61,1.3,3.54,47.51,0.0,31.45,140.61,22.2,199.81
SouthWindsortown,2.3,1.67,86.1,0.57,3.083313693141645,2.2,1.43,2.31,88.89,97.59,0.0,0.37,55.26,18.09,22.61,122.09,4.52,108.52
Connersvillecity,2.58,0.36,0.0,0.31,-1.113834551025218,9.25,14.23,10.84,67.13,93.82,4.6,12.92,56.01,0.0,5.97,167.22,47.78,286.67
Spencercity,0.05,0.28,0.0,0.13,-0.8093330190902663,7.78,9.87,1.83,78.72,95.29,2.2,5.0,52.09,0.0,0.0,80.41,21.08,21.66
Phillipsburgtown,1.99,2.58,100.0,0.95,-0.4892764553382041,9.87,10.88,6.47,67.12,93.15,5.73,4.07,58.66,0.0,25.11,94.18,12.56,238.59
GarfieldHeightscity,14.77,0.84,100.0,0.92,-0.3237096394060806,5.82,5.89,5.9,73.44,96.02,3.68,1.63,72.54,15.91,143.15,582.15,28.63,362.65
Lindenwoldborough,16.16,3.2,100.0,0.86,0.041480084845628,5.89,7.82,6.25,69.28,93.14,1.88,3.19,45.26,0.0,253.0,845.13,26.92,602.9
Roselleborough,38.03,11.44,100.0,3.5,1.059391939665331,5.99,5.31,7.62,72.35,96.28,1.02,2.58,62.88,0.0,227.29,527.13,43.52,483.61
FrontRoyaltown,8.43,1.05,0.0,0.58,-0.5496111242045723,6.53,9.21,6.16,71.9,94.3,3.52,8.09,52.55,0.0,73.77,184.42,29.51,177.04
Minneapoliscity,13.02,2.14,100.0,1.77,-0.7208343153429178,10.55,18.53,6.67,57.57,93.06,6.3,3.82,43.87,16.21,888.43,1306.09,21.08,1811.81
Moorheadcity,0.47,2.76,100.0,0.55,-0.845628093330191,8.11,19.89,5.69,74.43,96.11,0.45,3.01,43.03,3.0,11.98,176.74,17.97,374.06
WhitefishBayvillage,0.5,1.18,100.0,0.96,2.604053735564459,2.41,1.15,1.96,87.05,98.21,0.0,0.22,61.04,0.0,21.16,126.94,0.0,35.26
Auburncity,16.35,0.93,100.0,0.81,-2.1812396888993635,2.72,39.91,6.77,70.81,91.62,0.98,4.53,27.25,11.06,55.32,113.41,21.08,370.67
Pleasantvillecity,55.07,10.54,100.0,2.65,-0.1654489747819938,8.42,12.03,8.58,52.86,87.19,9.58,8.21,52.3,17.48,530.27,337.98,69.93,1730.67
Columbiacity,20.6,0.74,0.0,0.27,-0.7309686542540655,9.75,14.26,5.89,67.83,92.79,2.63,8.89,51.23,14.1,172.06,262.32,39.49,857.47
Grahamcity,16.05,0.93,100.0,0.23,-0.8168748526985623,6.01,11.83,3.16,66.72,94.97,0.44,5.52,56.79,8.95,98.43,295.3,0.0,1082.77
Burlingtoncity,1.0,1.23,100.0,0.62,-0.6973839264671223,8.29,19.34,6.31,63.96,94.83,3.5,4.5,35.91,2.57,23.13,236.47,21.08,179.92
Lompoccity,7.85,26.83,100.0,6.6,0.0307565401838321,11.15,15.07,7.34,69.23,94.29,0.26,4.54,35.92,2.4,115.04,206.12,43.14,467.36
Gardenacity,23.5,23.08,100.0,10.36,0.1911383455102522,7.97,9.78,5.88,66.85,95.21,0.99,2.46,53.58,13.02,1172.43,1780.56,31.63,2037.32
SanRamoncity,2.01,5.85,100.0,1.53,3.7904784350695264,1.76,1.75,2.77,84.96,94.93,0.15,0.12,38.79,0.0,27.43,174.55,14.96,79.79
Monroecity,55.55,0.77,100.0,0.49,-1.7933066226726373,16.2,37.76,11.99,47.94,88.53,7.87,10.28,51.67,29.61,221.23,452.91,21.08,1956.24
Cookevillecity,2.87,0.75,0.0,0.44,-1.2720952156493048,6.06,18.95,6.58,73.55,92.23,0.83,5.97,36.93,4.16,29.14,228.97,29.14,237.29
Orangecity,33.28,2.36,0.0,1.17,-1.034291774687721,10.09,22.73,8.22,63.26,86.57,19.11,7.47,58.69,9.86,463.63,537.61,44.39,1252.77
Palmdalecity,6.39,22.01,99.51,4.34,1.241220834315343,8.44,8.87,6.92,79.55,89.97,0.78,2.27,21.79,7.7,240.52,717.7,54.84,1189.11
Bellcity,1.05,86.08,100.0,36.78,-1.051850106057035,15.17,26.13,12.37,69.02,95.87,1.8,6.04,39.72,22.31,462.83,786.26,8.36,867.12
Bridgetoncity,36.93,9.66,0.0,1.53,-1.1246759368371435,16.93,25.11,9.96,46.49,94.16,22.06,11.23,57.32,40.84,705.48,271.74,78.39,2241.85
LowerSalfordtownship,1.7,1.02,72.27,0.62,1.6286825359415509,2.27,3.81,1.97,86.43,97.0,0.0,0.35,59.03,0.0,0.0,54.96,9.16,219.84
Oceansidecity,7.89,22.57,100.0,6.2,0.237096394060806,7.82,10.07,6.82,75.19,91.45,0.46,3.51,31.62,12.25,303.48,1343.19,44.91,1019.98
ForrestCitycity,56.66,0.7,0.0,0.5,-2.090148479849163,24.31,41.55,15.94,51.58,91.55,8.43,16.63,55.58,0.0,288.7,525.58,37.01,1317.64
Shawneecity,3.41,1.96,0.0,0.31,-1.4658260664624088,11.0,21.21,9.12,70.1,87.72,2.7,11.38,49.52,0.0,49.91,295.9,49.91,438.5
Tracycity,2.55,24.27,0.0,3.49,1.0387697383926466,7.41,7.39,7.28,78.76,92.07,1.04,3.69,39.4,0.0,60.05,433.71,24.47,698.38
UniversityCitycity,48.23,1.11,100.0,0.73,0.0835493754419043,5.91,12.77,6.44,62.38,93.51,5.48,1.67,57.9,12.16,318.48,641.82,60.78,636.96
Boonetown,4.66,0.67,0.0,0.42,-2.1602639641762904,2.71,40.99,7.7,73.94,89.39,0.42,1.75,21.52,0.0,7.16,64.42,0.0,150.31
Lawrencecity,6.4,41.64,100.0,13.83,-1.0909733679000706,20.25,27.51,14.99,49.97,90.17,5.33,10.11,45.68,4.73,609.82,302.355,108.73,2124.14
Middletowncity,11.11,13.32,0.0,4.08,-0.1469479142116427,8.05,13.83,6.63,64.73,92.77,1.61,4.33,52.35,0.0,165.65,169.69,32.32,484.83
Eulesscity,4.61,7.86,100.0,2.24,0.413504595804855,1.18,5.4,4.14,75.66,90.3,0.42,6.24,35.88,7.37,76.14,375.78,41.75,260.35
SanDiegocity,9.39,20.67,99.95,6.53,0.2645533820410087,8.81,13.38,5.72,70.7,94.06,1.94,2.34,37.92,11.49,401.72,1668.64,21.16,1162.84
Marshallcity,7.88,1.01,0.0,0.06,-1.1719302380391232,6.93,13.58,5.42,68.69,91.28,1.33,7.75,50.79,0.0,15.97,29.69,0.0,39.92
Logantownship,0.9,0.36,68.13,0.22,-0.7000942729201037,6.09,7.47,6.24,81.5,93.86,4.1,1.07,67.55,0.0,31.77,55.6,7.94,150.9
Grandviewcity,16.95,1.53,100.0,1.12,0.1576714588734386,4.07,6.69,4.98,72.52,89.88,1.63,3.21,49.65,0.0,214.89,535.28,19.54,418.07
SanAntoniocity,7.04,55.59,100.0,7.13,-0.9258779165684656,9.58,22.64,8.92,68.55,89.42,6.94,8.01,51.62,22.0,297.93,1179.72,95.81,672.57
Chicagocity,39.07,19.61,100.0,7.42,-0.6057035116662739,14.36,21.62,11.32,54.35,90.48,12.57,7.82,54.96,30.73,1172.43,1470.57,60.95,374.06
GrandHavencity,0.49,1.21,0.0,0.23,-0.2889465001178412,5.64,9.61,5.59,76.19,91.45,1.79,2.72,50.4,0.0,7.74,100.56,15.47,374.06
Plainfieldtown,0.46,1.48,0.0,0.7,0.3708460994579307,6.19,6.76,7.86,76.24,93.52,2.6,2.32,58.75,0.0,27.54,158.34,13.77,117.03
SantaRosacity,1.79,9.47,100.0,2.74,0.4473250058920575,7.34,8.3,4.62,70.93,95.77,0.79,1.62,40.0,5.95,167.59,432.16,49.34,537.64
Placentiacity,1.85,24.66,100.0,9.4,2.2983737921282112,4.38,7.74,4.31,78.1,97.35,0.27,0.88,50.98,6.94,101.81,573.83,80.98,333.19
Brookfieldcity,0.39,0.74,100.0,0.65,3.027456987980203,1.83,1.15,2.25,91.67,97.43,0.63,0.0,59.89,0.0,29.64,188.62,0.0,177.84
DeWitttownship,0.85,3.43,40.12,0.21,0.516969125618666,5.94,6.52,4.53,78.8,96.4,1.99,1.71,55.57,0.0,55.9,74.53,18.63,374.06
LaMarquecity,31.19,10.18,100.0,1.05,-0.4156257365071883,7.28,15.47,9.79,67.31,88.83,6.63,8.64,59.54,26.56,106.23,431.58,6.64,338.62
EastChicagocity,33.57,47.79,100.0,6.42,-1.4199858590619845,16.07,25.56,14.24,48.49,89.9,11.01,11.07,66.23,21.29,444.03,1496.3,12.17,2572.91
Texarkanacity,35.89,1.12,100.0,0.44,-1.1425877916568463,10.58,21.82,8.24,59.49,87.16,3.26,8.1,51.28,12.1,308.43,526.14,60.48,1448.4
BuenaParkcity,2.54,24.54,100.0,7.6,1.1777044543954749,7.41,8.03,5.7,74.82,95.73,0.4,1.68,47.59,9.58,277.95,1299.36,19.17,570.95
NorthMankatocity,0.22,1.02,0.0,0.01,0.0744756068819231,2.97,6.33,3.17,83.26,97.28,1.87,0.92,52.56,0.0,0.0,78.25,8.69,374.06
PuntaGordacity,5.87,1.59,100.0,0.68,0.3201744049021918,6.32,8.43,3.93,66.61,73.9,0.88,3.7,41.11,8.14,170.93,122.09,0.0,415.11
Oskaloosacity,0.37,0.66,0.0,0.37,-1.16344567522979,9.9,16.42,6.76,73.26,93.51,1.66,6.55,54.06,0.0,0.0,89.94,21.08,161.9
EaglePasscity,0.09,95.29,0.0,29.78,-2.166038180532642,23.79,46.12,19.01,73.36,92.29,6.53,17.01,63.18,7.88,59.07,421.34,23.63,712.74
Richmondcity,55.22,0.93,100.0,0.4,-0.9297666745227432,10.18,20.89,6.43,45.21,90.65,10.89,8.45,49.59,40.84,776.83,1090.42,83.69,1617.17
Uniontownship,9.38,4.48,100.0,2.71,1.322649069054914,2.89,3.89,4.56,82.26,97.66,2.88,0.64,71.3,1.95,272.74,1523.45,17.53,409.11
Woodburycity,1.63,1.72,97.03,0.71,2.3065048314871555,1.42,2.52,3.5,85.63,91.86,0.0,0.09,41.43,0.0,13.59,95.15,30.58,374.06
Westlandcity,3.34,1.88,100.0,0.5,0.4188074475606882,5.41,7.11,6.26,74.29,95.93,2.49,2.05,54.96,4.67,112.02,576.46,56.01,374.06
MountPleasanttown,4.87,3.73,79.48,0.58,0.8813339618194673,4.83,4.52,4.04,82.39,96.35,0.68,1.09,57.51,4.59,100.9,174.28,9.17,210.97
PortNechescity,0.3,3.24,100.0,0.56,0.5573886401131275,3.37,7.5,5.84,83.15,94.11,1.94,3.42,62.71,7.27,36.37,298.25,29.1,349.17
GoldenValleycity,2.68,0.97,100.0,0.81,1.7406316285646948,2.53,4.26,2.91,84.17,96.96,1.54,0.33,61.61,0.0,43.21,244.85,24.0,374.06
SouthWhitehalltownship,0.7,1.0,84.98,0.84,1.4761960876738156,2.46,1.79,2.65,88.71,97.49,1.79,0.12,63.49,0.0,43.08,150.76,21.54,113.07
Duartecity,8.94,34.61,100.0,8.54,0.7369785529106764,9.29,7.82,6.41,78.03,96.63,2.63,1.9,52.26,4.43,186.12,828.68,8.86,793.23
Canyoncity,2.51,9.22,0.0,1.17,-0.973014376620316,3.5,17.28,5.8,72.98,87.66,2.38,5.83,37.55,0.0,0.0,58.45,8.35,66.79
WestColumbiacity,17.94,0.6,100.0,0.16,-0.9902191845392412,6.08,14.65,4.18,63.92,90.35,1.22,7.31,52.58,8.25,511.55,569.31,24.75,1889.44
Livingstontownship,1.08,1.86,100.0,2.72,5.062455809568702,2.27,1.36,2.55,90.79,98.64,0.0,0.0,72.64,0.0,14.81,570.16,3.7,85.15
Warringtontownship,2.01,1.15,86.31,0.23,1.8669573415036531,2.27,2.23,3.88,83.93,94.3,0.0,1.14,50.52,0.0,8.08,169.67,40.4,56.56
PleasantGrovecity,0.08,2.45,100.0,0.65,0.022625500824888,6.51,8.47,5.59,88.55,97.63,10.71,3.32,60.12,0.0,14.1,188.06,0.0,103.43
BoulderCitycity,0.63,3.7,0.0,0.27,0.3316049964647655,1.94,6.48,4.72,76.94,92.73,0.26,1.86,39.77,7.27,14.55,298.25,43.65,298.25
Syracusecity,20.33,2.89,100.0,1.73,-1.201861890172048,12.75,22.7,8.17,51.68,90.83,4.36,8.54,46.42,11.28,351.5,358.39,72.68,852.74
Cupertinocity,0.91,4.93,100.0,3.22,3.905962762196559,2.66,3.16,2.75,83.14,95.66,0.43,0.09,47.31,2.33,100.22,226.08,37.29,349.61
Turlockcity,1.18,20.97,0.0,8.24,-0.4888050907376856,13.48,13.23,8.77,73.88,95.38,3.66,2.93,38.46,4.29,145.94,1083.85,113.75,847.77
Passaiccity,20.6,50.01,100.0,21.03,-0.5623379684185718,10.99,17.02,10.94,60.31,95.49,2.26,12.7,51.08,5.33,678.12,1194.7,8.88,1075.77
FortAtkinsoncity,0.13,1.22,0.0,0.09,-0.3003770916804148,4.59,7.95,3.6,80.47,97.86,1.15,1.81,54.58,0.0,17.71,79.71,35.43,79.71
Concordcity,2.36,11.46,100.0,3.08,1.205986330426585,6.67,6.69,4.58,74.16,95.94,0.68,1.32,44.79,4.45,186.75,780.78,26.68,534.46
Hartfordtown,38.89,31.59,100.0,9.74,-1.0960405373556446,21.82,27.51,10.73,35.63,91.74,6.24,14.47,44.91,24.16,1000.84,2120.04,178.53,2288.32
Cumrutownship,1.15,1.0,75.55,0.51,0.6740513787414565,3.1,3.52,2.32,83.47,95.38,0.76,0.18,55.3,0.0,41.46,124.38,0.0,316.14
Danvillecity,15.61,0.54,0.0,0.14,-1.216356351637992,12.1,20.03,7.91,67.99,93.95,0.95,9.11,48.73,7.6,30.4,212.81,7.6,782.85
Auroracity,11.43,6.65,99.77,1.37,0.2089323591798255,3.89,7.43,4.71,71.18,89.23,2.77,2.78,40.07,7.7,300.07,603.79,48.25,1807.31
Cheshiretown,3.9,2.76,82.66,0.57,3.159203393825124,1.79,2.23,3.53,89.33,97.09,0.8,0.12,59.44,0.0,15.38,157.66,34.61,30.76
Birminghamcity,0.44,0.78,100.0,0.34,3.0794249351873675,1.27,2.3,3.02,81.84,93.4,0.47,0.26,53.73,0.0,53.35,266.74,0.0,374.06
WestHempfieldtownship,1.68,1.81,86.68,0.38,0.8350223898185246,5.84,7.54,2.54,81.55,97.33,1.61,2.01,48.87,7.6,7.6,75.98,0.0,159.55
NorthPalmBeachvillage,0.26,2.28,100.0,0.38,0.8275983973603582,2.31,3.86,2.95,80.75,82.01,2.87,0.11,57.81,0.0,107.53,232.97,26.88,268.82
TwentyninePalms-MorongoValle,5.91,8.92,0.0,0.92,-1.1593212349752533,12.9,15.23,7.16,73.13,70.5,6.12,5.87,32.92,7.94,222.22,436.51,63.49,1007.94
MountainBrookcity,0.19,0.61,100.0,0.35,3.998468065048315,2.03,2.12,1.85,89.5,96.81,0.77,0.1,61.35,0.0,29.55,83.72,21.08,44.32
Stuttgartcity,30.12,0.35,0.0,0.18,-1.2753947678529345,7.38,18.85,6.84,67.13,91.76,4.41,11.77,61.44,19.28,163.84,799.92,0.0,578.26
Conwaycity,10.04,0.54,0.0,0.45,-1.0782465236860712,5.56,16.93,7.02,75.34,93.08,0.57,6.27,37.98,2.91,72.73,218.18,11.64,267.64
HazelParkcity,0.36,1.39,100.0,0.73,-0.5687013905255716,10.51,14.22,11.35,68.16,93.64,2.02,4.53,61.29,10.51,299.43,945.58,89.3,374.06
Waterburytown,12.97,13.38,100.0,4.39,-0.1069997643176997,9.95,12.09,7.77,64.25,91.44,7.0,5.26,55.75,19.32,278.2,1330.14,11.59,566.06
Westwoodborough,6.59,3.09,100.0,1.61,1.8176997407494695,4.25,2.34,3.65,83.43,96.03,1.78,0.12,64.93,0.0,28.97,38.62,0.0,86.9
Caledoniatown,1.38,2.13,75.48,0.33,1.390879094979967,2.5,3.51,4.44,87.6,97.34,1.04,1.02,64.79,0.0,21.97,166.94,13.18,48.33
Watertowntown,0.74,1.2,85.96,1.58,1.687720952156493,3.64,3.08,5.12,83.4,96.44,3.36,0.85,64.57,0.0,23.83,328.92,0.0,204.98
Aikencity,30.86,0.86,100.0,0.46,0.2158849870374735,8.48,15.69,4.96,70.11,90.71,3.02,6.41,47.37,8.0,16.01,340.14,8.0,504.2
Saralandcity,6.71,0.49,100.0,0.0,-0.152486448267735,3.15,7.2,4.43,81.46,95.48,1.48,4.17,61.35,8.11,72.98,364.9,21.08,1581.25
Walltownship,0.57,1.05,78.96,0.15,1.7511194909262315,3.18,2.09,4.45,86.01,93.26,3.57,0.5,66.57,0.0,33.05,51.93,9.44,80.26
Rocklincity,0.75,7.0,100.0,0.65,1.0577421635635165,6.22,5.61,4.44,79.72,93.44,0.4,1.18,32.26,3.8,30.36,265.66,11.39,170.78
Albanycity,0.34,3.01,0.0,0.66,-0.8209992929530993,8.4,14.66,6.9,68.4,95.65,6.53,5.63,41.78,0.0,80.37,500.76,111.28,234.92
Mentorcity,0.34,0.61,100.0,0.44,1.2554796134810275,3.08,2.87,3.86,85.81,97.43,1.81,0.77,57.1,0.0,29.83,234.7,9.94,79.56
Millvillecity,8.44,7.59,100.0,1.51,-0.0206222012726844,7.95,11.53,6.41,65.95,94.98,5.88,5.13,60.6,7.5,258.77,288.77,63.75,952.56
Tacomacity,11.38,3.78,100.0,2.3,-0.7197737449917512,11.39,16.79,7.19,64.05,93.07,8.06,4.53,46.27,16.66,545.48,1254.88,85.99,1849.26
Hollistontown,1.02,1.18,87.34,0.09,3.131864246995051,2.2,0.64,5.24,88.2,97.08,0.78,0.21,64.9,0.0,0.0,29.85,0.0,59.7
Jonesborocity,7.95,0.53,0.0,0.42,-0.957223662502946,6.26,16.45,5.1,74.51,92.01,2.24,8.75,44.6,3.93,145.55,257.66,19.67,572.35
Lauderhillcity,38.54,6.79,100.0,2.05,-0.5560923874617016,4.66,10.32,5.55,61.48,80.43,0.64,3.3,39.06,9.47,363.52,1154.93,26.51,1168.18
Hampdentownship,0.46,0.71,90.84,0.37,1.50942729201037,1.72,2.06,2.13,86.71,95.51,0.0,0.4,53.75,0.0,14.47,86.82,4.82,173.64
Minotcity,1.1,0.78,0.0,0.42,-0.9090266320999292,6.05,14.25,5.63,75.2,92.85,1.21,2.06,50.09,0.0,14.08,157.67,25.34,104.17
Jaspercity,14.59,0.42,0.0,0.43,-1.0564459109120905,8.54,16.4,5.48,74.47,92.18,1.1,8.0,56.1,0.0,143.26,530.05,35.81,1289.31
WestDesMoinescity,1.34,1.93,100.0,0.25,1.1317464058449211,2.28,3.31,2.84,84.33,94.92,2.74,0.62,34.98,0.0,16.04,117.6,21.08,147.0
