Community,Min-Max Value,Min-Max Rank,Z-score Value,Z-score Rank,Rank Difference
Milfordtown,0.9190096593649076,720.0,0.5712724819130526,720.0,0.0
Dovercity,0.9714639563940318,284.0,0.8292242611207076,284.0,0.0
Oswegocity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Stillwatercity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Yorktownship,0.9811452411918574,172.0,0.8768334138509128,172.0,0.0
Yorktowntown,0.9938916572898246,53.0,0.9395158039926809,53.0,0.0
Urbandalecity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Neptunetownship,0.7709736815186099,1593.0,-0.15671637762681337,1593.0,0.0
JohnsonCitycity,0.922125937075302,693.0,0.5865972393767748,693.0,0.0
VanBurentownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
NetherProvidencetownship,0.950892139527407,484.0,0.7280593029985245,484.0,0.0
Oleancity,0.8296203475033244,1396.0,0.13168729361016127,1396.0,0.0
Richardsoncity,0.9084954187429672,785.0,0.5195671454762483,785.0,0.0
Ukiahcity,0.8456437871724802,1326.0,0.21048493280815392,1326.0,0.0
ShakerHeightscity,0.8602643538747058,1270.0,0.2823837362897694,1270.0,0.0
Rosevillecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Altuscity,0.8955736435241337,874.0,0.45602240086993306,874.0,0.0
Nogalescity,0.7075375195452352,1738.0,-0.4686731051767316,1738.0,0.0
Dedhamtown,0.9065080153731494,797.0,0.5097937948780475,797.0,0.0
Seattlecity,0.4965074308427467,2011.0,-1.5064448403871362,2011.0,0.0
Bristoltown,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Wilmettevillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
SiouxCitycity,0.4457300054069062,2054.0,-1.7561503550275597,2054.0,0.0
EastBridgewatertown,0.8903420964182898,896.0,0.4302954926776106,896.0,0.0
Londonderrytown,0.9932925136268649,60.0,0.9365694262388118,60.0,0.0
Pasadenacity,0.5519610995016878,1949.0,-1.2337432066921232,1949.0,0.0
EastLansingcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hopatcongborough,0.9603396121640776,390.0,0.7745186497760005,390.0,0.0
Viennacity,0.998008943315164,32.0,0.9597631681915265,32.0,0.0
FlowerMoundtown,0.849867019333343,1307.0,0.23125330282933013,1307.0,0.0
Derbytown,0.9382114830997647,571.0,0.6657002957809613,571.0,0.0
Gladstonecity,0.9071436921862898,794.0,0.5129198298120312,794.0,0.0
SilverCitytown,0.7897663339714457,1540.0,-0.06430072417618099,1540.0,0.0
Overlandcity,0.8536628136370943,1296.0,0.24991968384317342,1296.0,0.0
Lafayettecity,0.9776161388844237,215.0,0.8594785302519025,215.0,0.0
Vicksburgcity,0.7520750829302508,1646.0,-0.2496530368997762,1646.0,0.0
Starkvillecity,0.7487870994140082,1651.0,-0.2658221831100346,1651.0,0.0
CrystalLakecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Wilmingtontown,0.8521905276848211,1299.0,0.2426794994845796,1299.0,0.0
Greenwoodcity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
SanDimascity,0.7866171764258887,1553.0,-0.07978717310200685,1553.0,0.0
Maryvillecity,0.9665575543247943,335.0,0.8050963018314001,335.0,0.0
Burtoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Statesborocity,0.8787574344960616,958.0,0.37332620086346685,958.0,0.0
Grenadacity,0.15536818108751888,2169.0,-3.184047656855476,2169.0,0.0
Longmontcity,0.942021890663588,547.0,0.6844385396668493,547.0,0.0
Rockawaytownship,0.9448459031725386,523.0,0.6983260396896602,523.0,0.0
Kennettcity,0.5280172728734053,1985.0,-1.351490522538827,1985.0,0.0
Jacksoncity,0.3900607911619003,2096.0,-2.0299119660852454,2096.0,0.0
PalmDesertcity,0.7368699858251377,1679.0,-0.3244263552632153,1679.0,0.0
Phoenixvilleborough,0.9286909441627332,650.0,0.6188816346432577,650.0,0.0
Princetontownship,0.9809771887010272,173.0,0.8760069908223884,173.0,0.0
Herculescity,0.8893045549531644,902.0,0.42519322876237403,902.0,0.0
Wyckofftownship,0.9918458008797181,71.0,0.929455001906298,71.0,0.0
LittleEggHarbortownship,0.9147791205740088,744.0,0.5504681804558537,744.0,0.0
Teanecktownship,0.9144832020575469,746.0,0.5490129572969297,746.0,0.0
Edinburgcity,0.8280238488404377,1403.0,0.12383627483918044,1403.0,0.0
Hillsborocity,0.9244238722216538,675.0,0.5978976760059441,675.0,0.0
PortHuenemecity,0.830661542283468,1388.0,0.1368075232434104,1388.0,0.0
Tuscaloosacity,0.5523848840437813,1948.0,-1.2316591834028012,1948.0,0.0
Madisoncity,0.9327132439976032,609.0,0.6386618901738067,609.0,0.0
Hammontontown,0.9223012961961683,690.0,0.587459593841322,690.0,0.0
WestMilfordtownship,0.9764507313936666,234.0,0.8537474662062663,234.0,0.0
FallRivercity,0.7738744136429395,1586.0,-0.1424515975257631,1586.0,0.0
EggHarbortownship,0.8581344712191842,1279.0,0.27190972268912444,1279.0,0.0
Brightoncity,0.9144393622773302,747.0,0.5487973686807931,747.0,0.0
Lawndalecity,0.2786566030015636,2137.0,-2.577758571124822,2137.0,0.0
Puyallupcity,0.9023395829375574,831.0,0.48929491062704245,831.0,0.0
Weatherfordcity,0.8718051760167175,991.0,0.3391374394877766,991.0,0.0
Duncancity,0.9243763791264192,676.0,0.5976641216717966,676.0,0.0
WestHaventown,0.9035269103184228,820.0,0.4951337689807469,820.0,0.0
Willistoncity,0.9907972994695385,82.0,0.924298840837027,82.0,0.0
Manvilleborough,0.959371483684295,396.0,0.7697577345029798,396.0,0.0
Mercedcity,0.808533413219155,1481.0,0.027989169248371287,1481.0,0.0
Pinevillecity,0.9625754409551226,367.0,0.7855136691989759,367.0,0.0
Yucaipacity,0.8786478350455202,959.0,0.3727872293231254,959.0,0.0
Beevillecity,0.75540690622671,1635.0,-0.23326830207338126,1635.0,0.0
WestSacramentocity,0.6722136166357352,1807.0,-0.6423836326289404,1807.0,0.0
