communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,PctPopUnderPov,medIncome,pctWPubAsst,PctUnemployed,PctHousOccup,PctSameHouse85,PctVacantBoarded,PctHousNoPhone,PctFam2Par,ViolentCrimesPerPop,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop
Bakersfieldcity,9.44,20.51,99.61,3.44,15.0,0.0840207400424228,12.01,7.1,94.4,39.38,4.1,3.9,68.83,974.37,14.06,295.8,830.64,58.85
TheVillagecity,9.84,2.06,100.0,0.37,7.04,-0.3940608060334669,2.61,3.57,92.13,54.06,1.29,2.48,73.62,603.84,0.0,146.39,649.59,18.3
Albanycity,20.65,3.15,100.0,1.28,18.31,-0.7411029931652133,8.17,6.09,91.17,44.01,10.4,6.74,53.15,1183.14,5.73,459.68,450.13,43.01
Newarkcity,58.46,26.07,100.0,11.03,26.34,-1.153782700919161,22.23,14.71,89.34,56.99,11.05,15.0,43.2,2758.9,36.89,1172.43,2457.56,70.71
EastOrangecity,89.95,4.05,100.0,2.08,17.71,-0.5457223662502946,14.71,11.76,93.87,56.0,7.32,9.13,41.2,2758.9,20.48,1172.43,2014.34,132.47
Ogdencity,2.72,12.0,100.0,1.64,16.78,-0.9373085081310394,9.77,8.2,89.13,51.4,13.16,5.8,68.87,577.28,8.66,141.43,366.58,60.61
Petersburgcity,72.13,1.23,100.0,0.59,20.3,-1.193966533113363,12.38,8.45,90.95,53.24,10.91,14.22,45.86,1332.66,26.6,534.51,544.19,19.35
Baytowncity,12.02,23.15,100.0,4.62,16.08,-0.1520150836672165,6.22,7.87,89.62,48.05,8.47,10.04,73.6,566.03,14.55,154.24,746.46,26.19
Eugenecity,1.25,2.71,100.0,0.8,17.04,-0.7155314635870846,5.56,6.42,96.42,37.12,0.99,3.07,70.42,390.93,2.5,138.07,311.91,47.41
Providencecity,14.83,15.54,100.0,8.58,22.96,-1.0952156493047371,16.33,9.18,88.19,45.16,7.61,7.57,54.32,916.52,14.69,424.55,2080.04,178.53
NorthLittleRockcity,23.62,0.84,100.0,0.47,17.2,-0.8818053264199859,7.4,5.39,91.68,52.85,4.85,6.72,63.45,1020.91,20.64,514.42,1386.09,39.69
Metuchenborough,6.09,2.83,100.0,1.17,2.9,2.5671694555738864,2.0,3.14,96.84,69.27,4.35,0.69,83.6,183.56,0.0,91.78,229.45,22.94
Warrentown,0.31,1.2,86.85,3.58,7.16,0.0230968654254065,6.05,5.21,93.9,58.31,0.34,2.56,78.71,21.66,0.0,0.0,158.81,0.0
Kentcity,7.11,0.91,100.0,0.68,27.49,-1.175818995993401,7.49,6.9,94.96,28.95,1.5,3.28,64.36,395.81,0.0,90.27,229.15,34.72
Cypresscity,2.04,13.52,100.0,3.58,4.46,2.3026160735328776,4.46,4.48,97.04,54.34,1.15,0.77,78.17,319.39,2.14,122.18,745.95,34.3
Yukoncity,0.72,2.05,98.76,0.49,6.78,0.4300023568230026,2.08,4.96,94.31,48.18,1.36,3.7,82.05,132.89,0.0,27.5,201.63,54.99
Lislevillage,2.88,3.04,100.0,1.78,2.85,2.1530756540183833,1.35,2.26,93.94,41.35,0.0,0.61,86.4,374.06,0.0,43.92,146.41,9.76
ChapelHilltown,12.53,1.57,100.0,1.29,16.14,-0.1121847749234032,2.55,4.42,92.79,26.79,0.37,2.02,72.41,672.46,2.11,210.8,206.59,29.51
Bedfordcity,0.43,0.38,0.0,0.34,11.43,-0.9236389347160028,4.93,5.94,93.49,55.65,2.24,9.35,73.81,538.88,0.0,21.0,307.93,27.99
Mauldincity,14.46,1.1,100.0,0.17,3.51,1.1881923167570116,2.77,2.67,94.96,45.12,0.87,2.01,82.6,212.78,0.0,22.8,136.79,0.0
Kentcity,3.83,3.85,100.0,1.02,8.76,0.1060570351166627,5.55,4.3,92.92,31.51,0.81,3.17,65.97,536.69,12.03,252.7,1152.8,105.89
Waynesborocity,9.43,0.81,0.0,0.3,11.39,-0.5624558095687013,5.44,4.82,95.77,55.26,2.69,7.98,70.49,337.96,21.12,26.4,301.0,26.4
Westfieldcity,0.88,4.08,100.0,1.64,8.0,0.2423992458166391,8.15,5.15,95.53,59.53,0.93,1.9,75.55,885.56,0.0,36.46,281.29,20.84
Bountifulcity,0.1,1.6,100.0,0.48,4.91,0.8136931416450625,4.76,3.62,97.08,61.31,0.3,1.01,85.72,137.16,0.0,15.83,97.6,29.02
Cadillaccity,0.21,0.71,0.0,0.32,15.52,-1.210346452981381,14.15,12.11,93.09,52.23,1.35,5.82,66.2,374.06,9.52,19.05,161.89,28.57
Arlingtontown,1.34,1.65,100.0,1.5,4.63,1.3985387697383926,4.4,4.47,96.9,64.73,0.66,0.46,81.11,188.02,2.16,23.77,209.63,6.48
PaloAltocity,2.88,4.99,99.36,2.06,4.65,2.815460758897007,3.26,2.4,96.1,51.22,2.04,0.67,78.37,241.21,0.0,106.62,328.61,26.22
Spartatownship,0.38,1.81,0.0,0.35,1.9,3.722719773744992,2.23,3.85,91.27,54.99,0.8,0.13,89.66,51.57,0.0,6.45,77.35,6.45
Stratfordtown,7.89,3.59,100.0,0.87,3.54,1.214235210935659,3.51,4.97,95.82,69.46,5.82,1.1,78.38,199.45,1.99,153.58,789.84,35.9
DeerParkcity,1.08,10.8,100.0,0.87,5.17,1.7390996936130096,2.82,5.29,96.66,55.3,4.26,3.47,83.69,207.47,0.0,26.35,131.73,3.29
ArlingtonHeightsvillage,0.63,2.71,100.0,1.66,2.4,2.3438604760782464,1.71,2.65,94.68,54.67,0.06,0.45,89.28,374.06,2.6,25.95,81.74,33.74
Hazelwoodcity,10.6,1.4,100.0,0.45,4.45,0.4426113598868725,2.42,3.96,93.94,57.53,0.73,0.6,73.9,420.62,12.56,150.67,671.73,43.95
NewHopecity,2.48,1.06,100.0,1.35,6.51,0.5485505538534056,5.06,4.28,96.73,54.47,0.0,0.52,72.55,374.06,4.69,65.62,182.79,18.75
Newberrytownship,0.37,0.78,0.0,0.39,2.7,0.4199858590619844,3.3,2.96,95.4,58.23,1.91,2.51,82.67,55.23,0.0,0.0,86.79,7.89
SouthElMontecity,0.49,84.57,100.0,26.89,21.19,-0.5146123026160735,15.23,11.49,98.09,54.48,5.38,7.27,71.97,1531.26,18.01,490.9,1080.89,49.54
Stephenvillecity,1.33,7.04,0.0,1.22,22.14,-1.5431298609474429,4.94,7.18,86.97,36.61,1.21,8.67,77.45,62.17,0.0,20.72,69.08,6.91
Cudahycity,1.15,88.92,100.0,31.26,27.54,-1.0796606174876269,19.2,10.24,97.14,40.38,2.58,7.74,66.61,1593.54,12.96,297.98,699.6,25.91
Lincolntownship,0.77,1.29,88.61,0.52,3.48,0.7459344803205279,2.3,3.6,94.44,53.98,0.32,0.31,85.65,374.06,0.0,0.0,64.86,14.41
Albanycity,6.01,8.11,100.0,4.52,9.59,0.4000707046900777,3.94,2.96,96.3,42.34,1.45,0.7,70.48,601.38,5.9,247.63,536.52,0.0
Ewingtownship,18.26,2.69,100.0,0.73,3.31,1.3846335140230968,3.13,3.82,96.68,63.83,2.4,0.64,80.43,216.31,5.69,108.15,1462.93,51.23
FortThomascity,0.37,0.36,100.0,0.64,4.39,0.6523686071176055,3.62,3.09,96.9,61.9,0.99,1.03,84.83,61.69,0.0,0.0,61.69,0.0
LaMiradacity,1.39,25.86,100.0,3.7,3.89,1.850341739335376,5.31,4.57,95.33,59.81,0.16,0.75,83.2,650.56,4.29,178.21,753.62,23.62
Swataratownship,9.31,2.31,100.0,0.5,6.6,0.2799905727079896,3.1,3.75,96.52,61.99,1.09,0.85,78.34,525.08,0.0,120.02,435.07,15.0
Totowaborough,1.18,2.73,100.0,2.34,3.09,1.7520622201272684,3.57,3.91,96.92,75.13,0.91,0.2,85.84,182.15,0.0,57.52,795.71,9.59
WestCaldwelltownship,0.51,1.73,100.0,1.49,1.01,4.063045015319349,1.66,2.03,99.0,71.74,0.0,0.0,92.06,84.96,0.0,47.2,207.68,0.0
Coventrytown,0.26,0.84,79.53,0.81,4.85,0.6821824181004007,5.06,5.7,94.92,65.61,1.0,0.98,83.82,125.06,0.0,3.21,118.65,51.31
CalumetCitycity,23.68,6.41,100.0,1.48,9.82,-0.1535470186189017,6.57,7.73,93.05,56.59,2.86,3.05,66.47,374.06,18.2,340.55,1996.52,98.79
Troycity,1.35,1.27,100.0,1.56,2.83,2.824181004006599,1.88,3.19,96.21,55.47,1.07,0.34,89.95,374.06,1.26,35.23,421.55,21.39
Danvillecity,0.83,4.11,100.0,0.59,2.1,5.070822531227905,1.7,2.41,96.49,50.03,0.5,0.07,87.01,25.7,2.57,12.85,46.27,23.13
Waycrosscity,48.72,0.66,0.0,0.0,27.9,-1.7505302851755833,19.11,8.17,87.09,55.69,2.47,15.29,52.88,730.58,11.15,301.15,323.46,44.62
Centervillecity,1.27,0.87,100.0,0.6,3.74,1.6477728022625502,3.23,2.44,94.63,48.6,0.42,0.19,83.18,114.49,0.0,32.06,160.29,22.9
Rostravertownship,2.35,0.49,57.58,0.34,10.86,-0.6865425406551968,7.65,10.57,93.53,73.28,4.01,0.86,81.29,61.33,0.0,17.52,376.73,8.76
Ryecity,1.62,4.65,100.0,3.15,3.85,4.507895357058685,1.87,2.55,96.65,59.29,0.53,0.22,88.47,33.38,13.35,13.35,213.62,0.0
Lyndhursttownship,0.43,4.68,100.0,2.4,3.87,1.1264435540890878,4.36,4.55,92.53,75.41,0.35,0.22,81.08,178.33,0.0,52.45,713.31,15.73
Somervillecity,5.6,6.28,100.0,6.54,11.47,0.11949092623144,7.45,6.33,95.38,49.22,3.07,1.94,68.84,249.58,0.0,177.45,1097.87,11.54
Sheltontown,0.97,2.48,100.0,1.34,2.5,2.1828894650011783,2.8,4.44,95.94,62.02,5.31,0.67,86.45,43.35,0.0,27.1,249.29,10.84
NorthBergentownship,2.09,41.18,100.0,14.76,9.49,0.2412208343153429,6.61,7.69,89.17,58.11,1.78,2.07,73.91,294.3,3.98,159.08,1113.56,7.95
Columbuscity,38.02,2.95,96.78,0.79,18.63,-0.8702568937072825,9.88,7.16,92.89,45.66,2.78,8.14,63.91,611.05,16.81,236.96,547.48,24.17
MortonGrovevillage,0.26,2.76,100.0,3.52,2.94,1.9287061041715767,2.99,2.77,98.57,69.54,1.69,0.12,91.42,374.06,4.47,31.29,192.2,17.88
TwinFallscity,0.17,6.75,0.0,1.34,14.44,-0.970421871317464,6.7,4.35,95.12,46.13,1.3,8.53,75.22,438.23,3.09,43.21,388.85,37.03
Minnetonkacity,0.92,0.81,100.0,0.41,2.06,2.2646712231911383,2.18,3.65,92.88,53.1,0.21,0.33,85.62,374.06,0.0,25.36,132.67,17.56
EastProvidencecity,4.35,1.68,100.0,4.88,6.79,-0.0511430591562573,6.93,5.57,95.88,65.57,1.63,1.64,77.15,150.88,0.0,40.24,422.48,40.24
Cohoescity,0.64,0.65,100.0,1.37,13.14,-0.8392646712231911,8.41,7.11,93.38,55.3,4.74,4.95,62.98,669.02,0.0,18.93,88.36,21.08
GlensFallscity,1.16,1.05,100.0,0.47,10.97,-0.4865661088852227,7.71,5.84,93.3,53.85,2.5,4.47,68.14,1987.15,0.0,88.65,125.58,21.08
Dyersburgcity,19.32,0.44,0.0,0.18,22.74,-1.3419750176761724,14.06,7.35,95.1,50.67,2.32,10.84,63.43,966.56,22.22,111.1,333.3,0.0
Cromwelltown,2.51,1.82,89.17,1.25,2.61,1.8299552203629508,2.27,3.09,95.52,51.61,0.88,0.35,84.1,134.26,0.0,78.98,379.09,0.0
Bloomfieldtownship,2.39,1.24,100.0,1.18,1.42,6.245580956870139,1.49,2.08,95.02,59.03,0.0,0.2,91.46,374.06,0.0,45.83,219.96,27.5
Cranstoncity,2.42,2.01,100.0,1.92,6.52,0.3637756304501532,6.39,5.96,96.18,63.0,0.94,1.68,78.22,166.71,0.0,46.89,441.52,20.84
Marshallcity,41.65,2.79,0.0,1.04,25.49,-1.4569879802026868,14.04,8.43,89.04,54.68,3.68,12.5,63.28,938.43,29.46,151.5,412.41,42.08
CoralGablescity,3.42,41.85,100.0,6.93,6.47,1.8931180768324296,3.79,4.03,93.35,45.18,2.45,1.25,79.7,974.36,2.36,552.06,1986.46,16.51
Hagerstowncity,6.3,0.78,100.0,0.53,15.82,-1.011312750412444,10.46,4.28,92.07,47.81,9.24,8.45,61.26,618.78,0.0,146.96,270.72,54.14
Vernontown,2.26,2.01,96.72,1.18,5.32,1.0725901484798492,4.03,3.5,95.21,54.87,0.98,2.95,75.0,204.28,0.0,82.37,233.93,32.95
Killeencity,30.08,14.0,100.0,1.62,14.5,-1.0573886401131276,4.39,9.52,87.93,30.01,1.69,10.13,76.38,643.24,7.11,264.17,335.24,161.11
Morgantowncity,3.48,1.09,0.0,0.87,30.75,-1.5813103935894417,2.42,8.03,92.0,36.12,1.2,3.73,78.5,360.85,0.0,48.86,187.94,26.31
Athenscity,9.42,0.5,0.0,0.3,23.33,-1.435540890879095,11.0,9.34,93.44,52.07,1.18,13.46,67.25,669.95,0.0,78.4,356.35,21.38
Clintontownship,3.01,1.17,100.0,1.1,5.65,0.9160971011077068,4.33,6.03,95.64,53.34,1.15,1.3,79.54,374.06,0.0,72.53,334.33,13.6
Hamdentown,8.69,2.02,95.82,0.86,4.36,1.2223662502946029,3.83,3.83,94.95,60.29,1.37,0.97,82.45,177.06,3.77,97.95,435.12,1.88
Friendswoodcity,2.72,6.08,100.0,0.88,2.94,2.244991751119491,1.82,3.72,96.37,50.32,1.03,0.0,84.67,190.01,3.45,31.09,120.91,13.82
SanGabrielcity,1.06,36.29,100.0,17.14,15.17,0.131746405844921,11.63,6.15,95.92,44.59,1.92,2.04,73.05,822.57,10.48,429.62,709.93,23.58
SanLuisObispocity,1.9,9.42,100.0,1.64,27.39,-0.6432948385576244,4.81,5.68,94.83,29.02,0.43,1.64,70.76,589.98,0.0,78.99,271.54,118.49
Bedfordcity,2.64,4.62,100.0,0.71,3.56,1.2976667452274335,1.52,3.53,93.3,37.94,0.08,1.75,82.09,188.22,0.0,50.34,225.43,8.75
Lakevillecity,0.66,0.84,100.0,0.31,3.03,1.588380862597219,2.79,3.86,96.87,40.51,1.57,0.57,87.29,374.06,2.96,2.96,186.74,59.28
Marshfieldcity,0.19,0.63,0.0,0.67,8.08,-0.55031817110535,7.05,4.82,96.97,51.42,0.0,2.63,79.08,151.58,0.0,5.05,85.9,10.11
BigRapidscity,5.03,1.56,0.0,0.4,44.45,-1.9386047607824652,12.29,11.35,91.8,25.0,1.03,4.57,64.98,374.06,0.0,71.17,63.27,23.72
Grovescity,3.42,6.68,100.0,0.94,8.58,-0.0457223662502946,3.67,4.93,95.21,63.81,1.9,3.72,80.28,145.76,0.0,81.62,343.98,23.32
Longviewcity,19.9,4.12,100.0,1.09,16.98,-0.7145887343860476,6.11,7.22,89.81,46.98,4.11,9.08,71.28,833.29,13.4,265.26,722.09,29.47
Norfolkcity,39.05,2.91,100.0,0.73,19.32,-0.928352580721188,9.33,6.1,90.6,39.31,3.94,10.51,62.76,1135.5,25.42,585.59,891.1,55.36
Birminghamcity,63.27,0.39,99.45,0.38,24.82,-1.4433184067876503,10.79,9.24,89.59,57.21,7.24,6.13,52.09,2466.68,40.84,630.15,1309.06,79.42
McCombcity,46.2,0.46,0.0,0.37,37.49,-1.9870374734857412,16.06,10.95,90.78,62.07,1.75,10.46,50.4,750.53,32.63,244.74,358.95,24.47
RoundRockcity,5.54,18.74,0.0,2.39,9.05,0.2105821352816403,2.52,4.03,90.33,35.37,3.18,5.7,78.66,184.77,2.37,35.53,213.19,14.21
Bridgeporttown,26.6,26.5,100.0,7.56,17.07,-0.3225312279047843,13.24,10.62,91.44,50.12,13.77,8.66,53.59,1908.96,40.84,1172.43,2457.56,144.3
Onalaskacity,0.22,0.38,100.0,0.35,5.21,0.1394060806033467,3.56,2.91,96.87,49.64,0.73,0.68,80.59,54.75,0.0,7.82,54.75,0.0
Northvilletownship,6.17,1.07,96.23,0.96,1.58,2.8310157907141176,2.2,3.19,94.1,46.74,1.04,0.11,85.79,374.06,0.0,16.87,140.54,11.24
Lincolnwoodvillage,0.11,3.24,100.0,3.21,2.16,3.0483148715531465,1.53,4.13,97.9,69.38,0.0,0.34,90.3,374.06,0.0,153.94,359.19,25.66
Lawrencevillecity,5.68,1.82,100.0,1.5,8.85,0.3988922931887815,5.02,4.29,92.66,34.36,0.82,6.14,76.51,364.21,0.0,64.54,465.63,32.27
SouthBurlingtoncity,0.56,0.91,100.0,0.55,3.62,1.286471835965119,1.14,2.46,95.24,43.35,0.39,0.66,76.75,122.28,0.0,30.57,122.28,21.08
Indianolacity,0.28,0.49,0.0,0.14,7.29,-0.3094508602403959,4.47,3.34,96.33,48.84,0.0,2.36,77.72,21.66,0.0,0.0,55.51,21.08
MountPleasanttown,9.19,0.93,100.0,0.35,5.81,0.8442139995286354,2.81,1.97,94.74,36.3,1.22,2.07,79.98,147.79,2.9,23.18,211.54,0.0
AlbertLeacity,0.03,4.9,0.0,0.46,11.62,-0.9497996700447796,7.18,9.37,94.99,59.93,1.01,4.09,76.67,374.06,0.0,11.08,216.07,16.62
Hendersoncity,24.27,5.28,0.0,1.58,20.24,-0.966650954513316,10.02,7.72,88.22,58.04,1.75,13.14,71.1,374.06,16.7,200.38,1235.7,0.0
LakeWorthcity,14.91,15.71,100.0,8.17,17.08,-1.1520150836672165,4.46,5.64,80.38,42.8,3.46,7.87,62.69,1680.3,18.74,640.26,1286.78,0.0
Bethlehemtownship,1.21,2.55,90.09,0.71,2.88,1.2719773744991751,2.68,2.87,96.52,57.64,0.49,0.84,88.98,83.81,0.0,23.94,71.83,5.99
MichiganCitycity,22.54,1.76,0.0,0.74,16.41,-0.9797313221777044,7.07,7.88,89.76,57.65,7.68,8.2,62.08,663.76,11.7,269.01,1064.36,20.47
Kenoshacity,6.39,5.89,100.0,1.5,12.73,-0.4325948621258543,9.97,7.8,95.9,53.32,2.74,4.39,68.34,536.08,9.32,150.34,363.6,38.46
WestWindsortownship,2.58,2.66,0.0,2.11,3.32,5.357765731793542,2.52,2.85,92.01,37.7,0.21,0.54,93.55,103.24,6.07,42.51,740.92,0.0
SantaBarbaracity,2.24,31.46,100.0,9.09,12.68,0.2623144001885458,6.01,4.6,94.82,41.54,0.53,2.54,69.29,779.72,5.81,184.76,262.62,20.92
Harveycity,79.99,6.49,100.0,1.97,25.57,-0.9710110770681122,20.55,17.3,88.0,57.0,29.5,15.23,46.13,374.06,40.84,1172.43,2457.56,38.75
Danvillecity,36.62,0.52,100.0,0.45,18.96,-1.2995522036295075,9.47,8.71,93.2,59.51,6.5,10.52,60.31,385.23,18.26,142.41,149.71,31.04
Logansportcity,1.17,0.6,0.0,0.14,15.86,-1.2854112656139525,7.81,9.68,93.33,58.62,2.44,8.77,66.81,82.26,0.0,11.75,64.63,0.0
Moorparkcity,1.55,22.02,100.0,5.43,4.29,3.4087909497996702,3.37,3.58,96.29,28.32,0.0,0.92,88.3,236.6,3.43,41.15,150.88,27.43
RedBankcity,5.46,1.11,100.0,0.08,9.92,-0.757247230732972,3.53,4.97,89.35,52.45,0.9,3.5,69.37,716.61,0.0,83.33,474.96,16.67
Augustacity,55.99,0.75,100.0,0.41,33.31,-1.900306386990337,17.75,9.64,87.17,50.51,4.91,12.67,38.93,845.39,33.82,471.17,1201.59,36.07
Bartletttown,2.42,0.7,100.0,0.49,2.33,1.87426349281169,1.55,2.41,96.01,47.99,0.28,0.38,88.51,204.32,0.0,48.08,105.17,21.08
Goshentown,7.17,4.49,0.0,0.88,4.71,1.7823473957105822,3.74,4.9,93.11,59.11,2.35,1.33,84.14,21.66,0.0,0.0,34.49,21.08
WestOrangetownship,5.73,4.42,100.0,3.45,4.14,2.1607353287768087,3.47,4.03,97.15,65.23,1.38,0.51,84.59,297.32,0.0,163.78,1133.84,2.52
Redmondcity,1.32,2.46,100.0,1.67,3.63,1.279519208107471,2.07,2.85,94.53,36.9,0.37,0.7,78.9,143.51,2.47,44.54,215.27,39.59
Madisonborough,4.44,2.81,100.0,2.27,3.74,2.950388875795428,2.09,3.51,97.05,50.74,1.22,0.52,83.38,50.49,0.0,25.25,119.92,0.0
Brooklinetown,3.1,2.92,100.0,3.08,8.61,1.668277162385105,4.07,4.8,96.07,49.81,0.6,0.53,77.06,475.46,1.77,127.73,624.48,7.1
Scituatetown,0.39,0.75,84.67,0.61,3.91,2.4278812161206695,4.77,4.75,86.4,67.4,9.47,0.61,84.75,39.21,0.0,5.6,84.03,61.62
LaGrangecity,42.35,0.59,0.0,0.7,21.33,-1.1300966297431063,11.51,8.82,89.25,48.88,3.91,12.32,56.41,1138.05,14.5,224.71,489.29,10.87
BellGardenscity,0.53,87.53,100.0,30.37,26.08,-0.8981852462880038,15.54,13.37,96.84,41.95,2.65,10.34,68.79,1313.17,18.76,501.82,921.56,23.45
Lufkincity,27.22,9.64,0.0,2.23,20.94,-1.070469007777516,7.75,6.37,89.86,50.5,4.19,8.01,70.39,796.75,18.6,164.31,455.73,15.5
EastWindsortownship,6.44,5.43,0.0,1.28,2.82,2.169219891586142,2.26,3.37,94.43,53.38,0.4,0.49,83.59,95.76,0.0,26.12,126.23,0.0
Hutchinsoncity,0.17,0.9,0.0,0.7,7.43,-0.2296724016026396,5.6,3.23,94.1,50.52,1.42,2.36,80.59,374.06,7.89,7.89,126.26,31.57
Bothellcity,0.83,1.86,100.0,0.52,3.63,0.6738156964411973,2.5,3.3,95.59,42.69,0.88,0.93,78.76,211.18,0.0,75.42,407.27,113.13
Kirkwoodcity,5.93,0.69,100.0,0.62,2.82,1.257600754183361,1.6,3.12,95.84,62.96,1.64,0.12,81.26,234.84,3.51,59.59,136.7,17.53
FountainValleycity,0.95,8.11,100.0,4.14,3.54,2.924110299316521,4.66,3.96,96.6,56.39,0.16,0.27,82.26,270.88,5.38,157.86,694.23,16.14
Franklincity,17.99,0.92,0.0,0.62,7.25,0.1068819231675701,4.79,3.52,89.48,38.41,0.43,3.39,73.31,497.69,3.89,108.87,291.61,15.55
Martinsburgcity,8.56,1.16,0.0,0.52,16.07,-1.0897949563987746,6.77,8.38,90.55,52.17,3.65,10.55,67.54,387.44,20.04,133.6,434.2,100.2
Bartowcity,29.48,3.41,0.0,1.29,16.42,-0.6705161442375678,8.94,6.16,91.28,56.46,2.93,11.64,61.62,1517.44,6.57,335.02,1156.15,13.14
Kingstonborough,0.23,0.48,100.0,0.67,9.08,-0.702215413622437,4.92,4.06,95.18,67.2,0.95,1.73,78.77,130.17,0.0,28.93,122.94,72.32
Tiftoncity,24.78,2.56,0.0,1.44,26.19,-1.2976667452274335,14.24,7.35,90.95,45.05,1.56,15.46,59.2,1108.14,6.68,327.1,213.62,0.0
Gilroycity,1.2,47.27,0.0,7.91,12.9,1.1211407023332547,12.12,7.82,97.39,45.86,1.57,5.01,73.32,790.2,5.92,118.38,393.62,178.53
Bristolborough,7.75,8.78,100.0,2.15,10.36,-0.6099457930709403,8.35,8.35,95.53,65.53,4.86,2.71,71.3,840.18,0.0,249.28,609.36,83.09
Margatecity,3.74,7.68,100.0,2.46,7.72,-0.3506952627857648,3.14,5.29,87.45,51.34,0.52,1.46,77.51,373.65,4.15,118.32,431.77,14.53
Muskegoncity,27.1,3.52,100.0,0.73,26.51,-1.4957577185953337,19.13,11.24,92.2,50.47,6.0,10.57,50.66,374.06,7.34,347.49,721.89,61.18
Caldwellcity,0.32,20.57,0.0,3.65,16.03,-1.250294602875324,7.49,6.41,94.0,44.99,1.87,8.41,72.16,325.15,4.06,20.32,369.86,56.9
FortLeeborough,1.31,5.56,100.0,10.01,5.99,1.7621965590384163,2.78,4.77,90.44,53.89,2.73,0.47,83.64,425.03,6.2,161.33,384.7,0.0
Summittownship,3.38,1.16,84.78,0.28,6.61,0.4371906669809097,5.46,5.11,96.86,60.56,1.15,1.72,78.14,374.06,0.0,27.64,78.3,4.61
NorthRichlandHillscity,1.81,5.84,100.0,0.97,5.05,0.8146358708460995,1.66,4.38,93.27,43.89,1.15,2.91,80.6,265.42,0.0,77.86,405.2,8.85
Wataugacity,1.64,7.15,100.0,1.2,2.07,1.137756304501532,1.38,3.25,95.03,46.58,1.23,0.77,88.0,173.62,0.0,71.99,93.16,0.0
Gloucestercity,0.23,0.95,100.0,1.77,7.53,0.1471835965119019,8.02,6.75,88.22,65.13,3.1,1.89,76.09,1196.34,0.0,13.67,283.7,0.0
FortWaynecity,16.75,2.7,100.0,0.6,11.53,-0.6006363422107,5.8,6.15,90.23,50.81,5.49,7.7,65.08,555.18,15.14,298.4,965.48,77.3
PriorLakecity,0.41,0.74,100.0,0.33,3.74,1.6554324770209756,3.45,3.36,93.39,48.44,1.09,0.87,85.13,374.06,0.0,22.38,111.9,22.38
Claremontcity,5.0,10.26,100.0,1.41,5.28,2.5969832665566814,3.36,4.22,96.69,48.71,2.23,0.93,81.18,358.64,8.75,160.37,699.79,37.91
Brooklyncity,0.91,1.96,100.0,1.3,5.48,-0.5447796370492576,3.49,4.01,98.4,70.12,0.0,0.66,77.46,106.04,0.0,97.21,786.5,8.84
Murraycity,0.66,4.24,100.0,0.53,8.05,-0.2935423049728965,4.01,3.27,94.86,49.65,0.63,3.32,75.5,275.53,8.79,85.0,354.67,23.45
Jacksonvillecity,16.99,2.3,100.0,0.44,11.59,-0.7579542776337497,4.62,6.17,90.49,35.25,0.97,7.83,78.48,824.52,10.01,160.23,357.18,40.06
Torringtontown,1.68,1.06,0.0,1.26,5.24,0.4465001178411501,4.53,5.1,91.57,57.8,0.47,1.92,78.13,239.72,0.0,29.6,242.68,2.96
OceanSpringscity,6.19,1.48,100.0,1.16,10.12,-0.032995522036295,4.57,6.83,92.61,51.19,1.81,3.61,77.8,319.6,0.0,78.39,211.06,6.03
BrokenArrowcity,3.12,2.12,100.0,0.35,6.53,0.7259014847984916,3.36,3.76,94.3,43.75,1.55,2.25,85.13,175.54,0.0,22.7,163.43,9.08
MountMorristownship,34.48,3.25,80.26,0.51,23.38,-0.5664624086731086,19.44,14.01,95.31,62.54,14.58,5.83,55.93,374.06,3.86,270.35,784.03,61.8
Cantoncity,18.21,1.06,100.0,0.79,21.86,-1.3709639406080605,14.65,11.23,91.58,57.76,4.03,7.08,60.64,1224.0,13.01,635.06,750.95,89.88
Amherstcity,0.21,2.33,100.0,0.4,4.52,0.7369785529106764,3.99,4.96,97.75,67.27,1.15,1.64,85.95,125.57,0.0,71.76,107.63,8.97
SierraMadrecity,0.85,9.76,100.0,1.22,5.24,1.774805562102286,3.39,2.43,95.09,56.52,1.67,1.04,75.04,138.54,8.66,17.32,199.15,8.66
Kennercity,18.08,10.05,100.0,1.74,14.25,-0.1239688899363657,5.77,6.98,91.92,54.19,10.62,4.28,73.47,1203.87,10.91,339.48,1087.98,2.73
Bouldercity,1.26,4.83,100.0,1.31,18.96,-0.2396888993636577,2.79,5.05,95.62,30.96,0.63,1.64,71.57,208.56,1.14,45.59,329.37,20.51
MiamiSpringscity,1.88,41.82,100.0,10.34,9.75,0.0023568230025925,3.84,6.54,95.36,48.26,0.81,4.38,73.85,950.27,0.0,614.46,1771.93,0.0
UpperAllentownship,0.66,0.49,89.11,0.49,1.75,1.4325948621258544,1.11,3.42,97.84,47.25,0.0,0.0,87.44,66.3,0.0,0.0,29.69,0.0
Sangercity,0.11,72.86,0.0,18.13,21.04,-0.8214706575536177,18.31,15.72,98.05,54.42,5.21,6.68,70.65,754.26,0.0,44.37,582.33,49.91
Enterprisecity,21.19,2.0,0.0,0.51,15.04,-0.6086495404195145,7.83,5.45,90.2,47.05,0.72,9.72,75.01,1002.66,18.65,88.61,144.57,21.08
Portagecity,0.4,6.38,100.0,0.78,7.89,0.1976196087673815,5.87,6.17,96.83,57.27,1.74,2.87,77.89,268.19,3.19,41.51,418.25,22.35
