communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
Lockportcity,24426,5.61,93.29,0.48,1.64,0.0,-0.7590148479849164,30.99,8.2,14.45,7.44,3.11,69.73,2.76,0.0,0.77,4.27,2.02,1.49,95.09,4.13,7.66,0.1,33200,135,0,55.04,0.79,0,0.0,14.0,54.56,30.0,116.92,190.0,740.48,5.645446897643238,1099.03,6.675823221634848,3086.64,4.174387269895637,249.43,4.0,15.59,911.96,4450.68
Kalamazootownship,20976,9.12,88.63,0.8,1.86,98.8,-0.3972425170869668,27.21,6.7,11.91,5.34,2.9,71.87,8.08,0.18,0.66,3.65,2.17,2.17,93.85,0.87,2.44,0.21,28400,146,6,54.4,0.57,1,4.64,7.0,26.92,12.0,55.68,75.0,347.98,5.19295685089021,830.51,6.511745329644728,3117.9,4.382026634673881,366.54,9.0,41.76,374.06,4356.7
Paducahcity,27256,20.89,78.4,0.33,0.57,0.0,-1.678647183596512,41.14,12.47,23.81,7.51,2.86,58.21,16.06,0.07,0.39,3.29,2.07,1.81,90.91,3.18,10.13,0.56,40300,137,19,53.3,0.69,4,14.76,25.0,92.24,57.0,210.31,364.0,1343.02,6.100318952020064,1641.88,7.309212365692763,5508.62,4.969813299576001,527.62,1.0,3.69,1660.33,7681.81
WindsorLockstown,12358,1.5,96.16,1.73,1.32,100.0,1.4320056563752062,29.9,3.95,3.04,4.62,3.0,80.9,23.51,0.91,0.96,3.34,2.19,1.28,96.53,0.58,0.63,0.0,40400,253,0,60.32,2.14,0,0.0,0.0,0.0,4.0,32.33,13.0,105.08,4.127134385045092,493.09,5.187385805840755,1438.85,3.4965075614664802,258.67,3.0,24.25,137.42,2214.86
LasVegascity,258295,11.43,78.42,3.61,12.53,99.84,-0.1002828187603111,21.89,5.98,11.47,6.57,3.1,67.72,27.53,1.86,3.7,6.67,2.37,7.86,90.94,4.57,5.23,0.34,44500,218,336,33.43,2.85,91,12.68,435.0,60.63,3572.0,497.88,3183.0,443.66,9.188503677367008,1363.6,10.07979103700452,3325.01,8.915566545710645,1037.86,459.0,63.98,1014.86,5790.44
Belchertowntown,10579,0.52,98.11,0.97,0.9,0.0,0.8752062220127268,20.23,5.43,9.32,3.76,3.14,80.75,24.78,0.78,0.57,3.75,2.14,1.46,95.91,1.84,0.0,0.68,58400,349,0,55.11,1.24,0,0.0,1.0,9.16,0.0,0.0,40.0,366.43,4.248495242049359,632.1,4.700480365792417,998.53,2.302585092994046,82.45,1.0,9.16,375.6,1722.24
Corcorancity,13364,17.13,36.2,0.58,51.77,0.0,-1.1646240867310864,23.46,23.06,24.15,12.35,3.68,69.24,23.5,2.27,7.92,14.14,3.32,18.4,93.33,1.66,15.82,0.22,28100,198,0,41.71,0.38,2,14.43,4.0,28.86,12.0,86.57,88.0,634.83,4.700480365792417,786.32,5.187385805840755,1284.09,3.5553480614894135,245.27,11.0,79.35,764.68,2395.04
RoselleParkborough,12805,1.07,92.13,5.3,7.3,100.0,1.4051378741456517,27.84,4.94,3.34,5.37,3.1,82.35,21.52,1.62,2.82,4.58,2.04,2.92,96.92,1.86,0.47,0.78,45400,132,0,59.82,6.71,0,0.0,2.0,15.42,9.0,69.37,8.0,61.67,4.382026634673881,608.96,5.19295685089021,1379.79,4.189654742026425,501.04,0.0,0.0,146.46,2489.79
Bedfordtown,12996,2.7,93.65,3.09,1.46,94.74,3.078010841385812,23.22,3.59,1.72,2.78,3.13,85.8,10.68,0.68,0.48,3.7,2.1,0.63,97.33,0.81,0.16,0.78,87800,430,0,63.57,2.18,0,0.0,0.0,0.0,1.0,7.42,18.0,133.61,3.6375861597263857,274.64,4.574710978503383,712.59,2.0794415416798357,51.96,0.0,0.0,141.03,1039.19
Maconcity,106612,52.19,47.15,0.42,0.62,100.0,-1.2259014847984917,31.3,15.47,24.38,8.38,3.13,51.01,38.63,0.24,0.38,6.16,2.46,4.67,90.5,12.65,9.45,0.65,35300,190,138,51.22,2.76,20,17.95,102.0,91.52,384.0,344.55,408.0,366.08,7.502186486602924,1624.94,8.927181388251986,6759.08,6.732210706467206,751.91,45.0,40.38,820.1,9176.31
EastHamptontown,10428,0.68,98.52,0.4,1.33,0.0,1.9513316049964649,16.85,2.83,0.93,4.18,3.09,85.22,9.16,0.23,0.32,3.22,2.16,0.93,89.66,0.46,1.11,0.4,62500,289,0,59.85,1.36,0,0.0,0.0,0.0,0.0,0.0,6.0,55.83,3.9889840465642745,493.21,4.634728988229636,949.19,2.0794415416798357,65.14,0.0,0.0,55.83,1507.54
BrooklynCentercity,28887,5.2,90.94,2.31,1.27,100.0,0.3213528164034881,26.31,6.98,7.07,5.37,2.99,69.08,24.11,0.42,1.1,3.5,2.16,2.26,95.84,0.21,0.73,0.03,22700,172,0,59.38,6.4,0,0.0,7.0,26.92,48.0,172.56,56.0,201.32,5.652489180268651,1020.96,7.524021415206125,6654.2,5.342334251964811,747.74,16.0,57.52,374.06,8480.43
Blythevillecity,22906,38.27,60.06,0.92,1.45,0.0,-1.4827951920810747,27.79,14.67,25.55,8.69,3.27,66.43,28.85,0.29,0.46,6.89,2.82,5.29,90.71,9.67,11.28,0.81,34800,153,26,41.83,0.45,6,34.18,18.0,102.54,91.0,518.4,270.0,1538.11,6.652863029353347,3450.15,7.22402480828583,7810.19,5.003946305945459,843.11,42.0,178.53,2193.23,13301.81
Uvaldecity,14729,0.26,57.67,0.39,70.31,0.0,-1.689606410558567,30.77,15.4,33.49,13.57,3.61,74.62,14.96,1.26,12.98,12.8,3.18,13.77,88.99,7.96,18.52,4.08,31800,147,8,59.93,0.31,0,0.0,1.0,6.29,6.0,37.72,47.0,295.49,4.762173934797756,729.28,5.5053315359323625,1540.3,2.70805020110221,88.02,4.0,25.15,339.49,2382.75
CathedralCitycity,30085,2.21,74.29,3.63,37.22,100.0,-0.06280933301909027,29.38,8.31,13.56,6.24,3.32,74.13,27.38,3.48,10.39,11.94,3.0,13.47,71.69,0.6,3.15,0.4,57400,261,0,34.82,2.92,8,22.92,19.0,54.43,61.0,174.75,342.0,979.72,6.626717749249025,2159.96,6.79346613258001,2552.42,5.529429087511423,719.03,5.0,14.32,1231.81,5445.74
NorthOgdencity,11668,0.2,97.86,0.97,1.82,100.0,1.147419278812161,18.33,1.21,2.9,4.34,3.93,88.86,22.53,0.27,0.1,19.97,3.16,3.55,98.24,5.26,0.0,0.19,30700,168,0,60.99,1.46,0,0.0,2.0,14.95,0.0,0.0,4.0,29.91,3.091042453358316,157.01,5.484796933490655,1794.39,2.0794415416798357,52.34,1.0,7.48,44.86,2011.21
Mariettacity,44129,20.53,76.27,1.84,3.21,100.0,-0.47961348102757484,18.82,4.61,14.16,5.33,2.87,64.89,37.05,1.09,1.51,3.74,2.07,2.89,85.78,1.61,5.74,0.31,69700,151,68,31.38,1.19,0,0.0,62.0,120.79,158.0,307.81,214.0,416.91,6.697034247666484,1576.08,8.252967195000798,7477.11,6.173786103901937,933.18,20.0,38.96,845.51,10025.33
Lowertownship,20820,1.05,97.91,0.61,1.16,0.0,-0.5624558095687013,41.54,6.22,8.82,7.71,2.94,76.26,9.14,0.04,0.58,4.19,2.6,2.0,65.96,0.32,2.3,0.0,43800,166,0,57.44,1.62,0,0.0,19.0,89.15,9.0,42.23,24.0,112.61,5.247024072160486,886.78,6.18826412308259,2280.3,3.6109179126442243,168.91,8.0,37.54,243.98,3373.53
Morristowntown,16189,23.06,70.73,2.51,13.65,100.0,1.3324298845156728,25.8,4.42,7.27,5.03,3.01,63.87,46.3,5.25,6.4,7.62,2.08,5.27,95.06,2.87,2.1,0.0,79900,310,62,46.68,5.88,0,0.0,3.0,18.19,48.0,291.07,80.0,485.11,5.117993812416755,1006.61,6.566672429803241,4305.38,3.9318256327243257,303.2,0.0,0.0,794.37,5615.18
Chillicothecity,21923,7.72,91.25,0.67,0.46,0.0,-1.0585670516144237,34.39,12.22,19.84,10.65,2.95,66.7,19.18,0.26,0.64,3.35,2.26,1.47,92.6,1.8,8.57,0.3,35100,130,0,56.37,0.88,0,0.0,10.0,44.65,33.0,147.35,50.0,223.26,5.556828061699537,1152.04,7.113956109566034,5483.37,4.442651256490317,375.08,32.0,142.89,415.27,7153.38
Vincennescity,19859,2.34,96.52,0.76,0.58,0.0,-1.4862125854348338,32.88,8.23,20.72,8.73,2.95,70.15,56.19,0.51,0.3,3.48,2.06,1.64,90.08,2.66,11.37,0.59,29000,131,16,48.98,0.51,0,0.0,9.0,45.08,3.0,15.03,16.0,80.14,6.272877006546167,2649.77,6.646390514847729,3851.93,3.828641396489095,225.41,8.0,40.07,140.25,6767.18
Demingcity,10970,1.82,85.35,0.39,57.99,0.0,-1.8702568937072825,39.08,15.41,33.89,17.4,3.28,65.63,20.52,1.62,11.7,9.56,2.64,9.75,90.51,6.1,17.38,1.34,28600,126,0,55.25,0.24,0,0.0,2.0,14.64,6.0,43.93,66.0,483.27,5.455321115357702,1706.08,6.234410725718371,3727.03,3.828641396489095,329.5,4.0,29.29,541.85,5791.9
Waterfordtownship,10940,4.42,93.96,1.01,1.51,85.43,1.4414329483855763,17.42,2.94,2.78,3.36,3.45,87.14,17.01,0.37,0.64,6.05,2.7,1.45,96.83,6.19,0.55,0.08,49300,325,0,62.35,5.24,0,0.0,2.0,17.55,1.0,8.77,12.0,105.27,4.564348191467836,833.41,5.262690188904886,1684.36,3.295836866004329,228.09,12.0,105.27,131.59,2851.13
Chelmsfordtown,32383,0.48,96.12,3.05,0.99,100.0,2.654961112420457,20.61,3.59,2.55,5.31,3.2,84.86,16.75,0.64,0.77,4.23,2.27,0.82,96.94,2.49,0.13,0.05,64000,311,0,65.68,1.3,0,0.0,1.0,2.98,11.0,32.76,112.0,333.59,5.187385805840755,530.17,6.361302477572996,1721.57,4.983606621708336,431.88,2.0,5.96,369.33,2689.58
Wilmingtoncity,55530,33.88,64.94,0.57,0.86,100.0,-1.2764553382041008,30.64,10.55,22.11,6.21,2.91,52.67,16.87,0.21,0.53,3.82,2.18,2.49,89.0,2.58,6.51,0.17,54300,171,92,45.6,3.22,7,10.98,38.0,59.6,279.0,437.59,443.0,694.81,7.3343293503005365,2401.27,8.332548939252638,6518.4,5.929589143389895,588.16,49.0,76.85,1202.99,9584.68
Lubbockcity,186206,8.56,77.63,1.41,22.51,100.0,-0.8615366485976903,21.22,6.42,19.56,6.56,3.17,75.0,30.67,0.78,2.71,6.11,2.3,6.6,88.81,4.51,7.94,0.53,38300,165,24,44.58,0.89,17,8.58,136.0,68.64,282.0,142.33,840.0,423.97,7.8407064517494,1282.5,8.978156076009824,4000.95,6.415096959171596,307.88,128.0,64.6,643.52,5655.94
Vinelandcity,54780,11.48,73.01,0.88,23.6,100.0,-0.08343153429177469,30.57,8.57,10.91,7.2,3.25,67.22,8.59,0.23,6.01,6.73,2.66,5.77,95.83,5.02,5.96,0.59,39300,196,117,60.45,1.83,4,7.28,46.0,83.7,193.0,351.19,253.0,460.37,6.879355804460439,1766.87,7.875499292445208,4787.47,5.8944028342648505,658.71,35.0,63.69,902.54,7276.73
Brocktoncity,92788,12.96,80.24,1.71,6.32,100.0,0.03193495168512845,25.67,14.5,13.64,9.22,3.32,65.2,28.56,1.82,3.44,7.54,2.41,4.02,92.86,4.79,4.79,0.95,35300,297,253,56.34,5.54,15,17.07,54.0,61.44,328.0,373.2,759.0,863.6,7.504942068396171,2066.27,8.003028666384733,3400.92,7.51479976048867,2086.75,5.0,21.08,1315.31,4425.450000000001
Dovertownship,76371,0.85,97.1,1.49,2.55,94.69,1.0915625736507188,33.33,3.71,4.92,5.01,3.2,83.11,9.73,0.3,0.79,5.22,2.46,1.27,76.73,0.48,0.76,0.19,76700,216,96,59.26,1.24,1,1.27,16.0,20.34,36.0,45.77,109.0,138.58,6.464588303689961,814.97,7.67368812926773,2733.53,4.90527477843843,170.37,19.0,24.16,205.97,3743.02
Dunedincity,34012,1.07,98.12,0.43,1.83,100.0,-0.6522507659674759,49.21,3.71,7.12,3.89,2.65,73.38,7.38,0.36,0.57,1.76,1.91,1.06,86.3,0.52,2.49,0.0,38800,161,0,47.97,0.65,1,2.89,10.0,28.85,28.0,80.79,139.0,401.07,5.948034989180646,1102.23,6.840546529288687,2694.98,4.143134726391533,178.9,5.0,14.43,513.6,3990.54
Novatocity,47585,2.79,89.57,5.02,7.27,100.0,1.7026867782229556,20.18,4.68,4.18,2.92,3.04,79.0,24.43,1.71,1.81,3.3,2.6,3.35,97.09,0.18,0.39,0.22,139700,332,0,43.67,7.9,0,0.0,22.0,44.86,29.0,59.13,137.0,279.36,6.021023349349527,838.07,7.0825485693553,2426.54,4.919980925828125,277.32,16.0,32.63,383.35,3574.56
Delhitownship,30250,0.48,98.48,0.93,0.4,100.0,1.2119962290831958,25.8,2.56,3.6,2.94,3.42,86.28,20.95,0.29,0.53,6.34,2.21,1.03,97.81,0.0,0.45,0.2,34900,138,0,63.84,3.15,0,0.0,10.0,32.17,6.0,19.3,7.0,22.52,4.382026634673881,254.17,6.495265555937008,2126.7,2.3978952727983707,32.17,5.0,16.09,74.0,2429.14
Orlandocity,164693,26.9,68.76,1.56,8.74,100.0,-0.6271506009898656,22.52,6.37,15.76,4.56,2.98,57.46,23.98,1.04,2.4,5.24,2.19,5.75,89.48,2.81,7.31,0.29,39300,173,688,35.77,3.56,15,8.35,209.0,116.34,1107.0,616.2,2809.0,1563.6,8.378620541552298,2422.5,9.363576347875041,6487.65,7.499423290592229,1005.29,73.0,40.63,2304.49,9956.08
Cerritoscity,53240,7.44,42.35,45.19,12.52,100.0,3.256540183832194,11.24,5.9,3.95,3.67,3.7,86.48,17.93,3.96,7.07,10.8,3.54,10.97,97.8,0.59,0.21,0.21,119600,256,0,61.56,0.94,5,9.08,10.0,18.16,217.0,394.11,268.0,486.73,6.682108597449809,1447.49,7.4999765409521215,3281.81,6.810142450115136,1645.45,24.0,43.59,908.08,6418.34
Hillsboroughtownship,28808,3.26,91.39,4.63,2.67,60.22,3.255715295781287,12.84,1.04,1.33,3.46,3.23,88.94,17.84,0.64,0.99,3.93,2.37,1.08,96.81,2.11,0.26,0.12,107100,258,0,47.09,3.13,0,0.0,0.0,0.0,9.0,29.06,1.0,4.74,4.663439094112067,339.04,5.780743515792329,1042.94,2.9444389791664403,58.12,1.0,3.23,32.29,1443.33
Cartersvillecity,12035,17.63,81.33,0.42,1.09,0.0,-0.7137638463351402,32.22,9.73,14.89,5.73,3.02,68.13,14.53,0.14,0.64,3.53,2.29,2.9,92.09,0.73,10.71,0.56,49100,202,5,49.33,0.24,0,0.0,6.0,43.85,11.0,80.4,81.0,592.02,5.337538079701318,1512.94,6.154858094016418,3435.17,4.356708826689592,562.78,7.0,51.16,716.27,5562.05
CliffsideParkborough,20393,1.81,88.15,7.45,10.94,100.0,1.0793070940372378,31.84,4.94,4.63,5.86,2.91,79.52,27.35,5.46,7.52,4.02,2.2,4.33,89.5,0.39,1.51,0.24,97500,348,0,58.87,20.74,0,0.0,3.0,14.32,6.0,28.65,17.0,81.17,4.174387269895637,305.58,5.44673737166631,1102.94,4.04305126783455,267.38,0.0,0.0,124.14,1675.9
Miamicity,13142,1.36,81.06,0.4,1.0,0.0,-1.6689842092858826,40.44,7.37,20.56,9.0,2.83,69.92,16.67,0.0,0.3,2.62,2.14,1.31,90.05,1.84,9.68,0.45,26800,108,33,53.38,0.12,0,0.0,9.0,66.74,7.0,51.91,38.0,281.77,5.111987788356544,1223.49,6.295266001439646,4011.57,3.9512437185814275,378.17,0.0,0.0,400.42,5613.23
Oronotown,10573,0.61,96.62,1.76,1.03,92.61,-0.4146830073061513,22.84,6.11,21.14,4.86,2.93,71.94,49.3,1.83,0.54,2.68,2.31,3.06,91.29,0.43,1.88,0.6,56100,181,0,24.2,1.12,0,0.0,0.0,0.0,0.0,0.0,2.0,18.87,2.302585092994046,132.38,4.8283137373023015,1170.03,1.0986122886681098,29.69,1.0,9.44,21.66,1283.26
Palatinevillage,39253,0.94,94.25,3.25,3.59,100.0,2.0300494932830544,17.57,2.56,2.47,2.6,3.14,85.11,18.67,0.82,1.4,4.65,1.99,1.42,95.63,1.01,0.27,0.21,82200,173,9,49.01,6.65,8,17.07,7.0,26.92,10.0,21.33,39.0,83.2,5.288267030694535,420.26,6.907755278982137,2131.15,3.7612001156935624,89.6,3.0,6.4,374.06,2647.41
Largocity,65674,0.99,97.62,0.84,1.95,100.0,-0.8419750176761726,46.13,3.62,7.42,3.9,2.65,69.53,18.25,0.65,0.63,1.67,1.95,1.35,82.46,0.24,3.38,0.19,34200,126,56,49.15,0.6,1,1.45,22.0,32.0,57.0,82.9,348.0,506.15,6.489204931325317,955.57,7.632885505395133,3001.96,4.624972813284271,146.9,15.0,21.82,622.5,4126.25
DearbornHeightscity,60838,0.46,97.33,1.29,2.3,100.0,0.6280933301909026,35.36,4.0,5.5,5.89,3.06,81.32,9.33,0.59,1.63,3.9,2.13,1.87,97.88,2.37,1.08,0.29,38300,133,0,69.13,0.72,2,3.41,7.0,26.92,108.0,184.26,138.0,235.44,6.1779441140506,820.64,7.563719668414366,3285.96,5.860786223465865,597.14,3.0,5.12,374.06,4708.85
Schenectadycity,65566,8.69,88.6,1.06,2.69,100.0,-0.83961819467358,33.21,10.64,14.93,7.16,2.96,60.67,13.94,0.48,1.47,4.16,2.1,1.39,91.78,5.43,6.74,0.43,31300,145,310,50.9,5.09,5,7.79,40.0,62.35,170.0,264.97,448.0,698.29,5.181783550292085,275.89,7.757051142032013,3642.63,5.493061443340548,377.2,5.0,21.08,1033.4,4425.450000000001
Schaumburgvillage,68586,2.14,90.6,6.49,2.67,100.0,1.8369078482205987,14.23,1.54,2.68,2.45,3.14,84.29,27.08,1.51,1.78,3.68,1.94,1.36,93.53,0.1,0.32,0.12,64100,197,5,44.35,4.37,1,1.4,7.0,26.92,42.0,58.61,95.0,132.57,6.342121418721152,791.24,7.86940171257709,3649.18,5.393627546352362,305.61,14.0,19.54,374.06,4765.56
Piedmontcity,10602,1.39,85.37,12.48,3.22,100.0,6.252297902427528,26.6,1.98,1.8,1.61,3.14,86.57,5.27,0.61,1.56,4.04,2.61,0.88,97.58,1.08,0.0,0.29,111201,280,0,66.53,9.17,0,0.0,0.0,0.0,10.0,85.92,6.0,51.55,4.836281906951478,1073.98,5.583496308781699,2276.83,4.007333185232471,463.96,11.0,94.51,137.47,3909.27
Hattiesburgcity,41882,40.43,58.22,1.06,0.98,100.0,-1.8695498468065048,26.0,10.99,35.87,9.73,3.1,51.43,45.88,0.71,0.62,6.22,2.18,4.86,90.02,4.02,10.47,0.81,40300,133,14,41.04,0.59,10,20.75,26.0,53.95,77.0,159.78,241.0,500.08,6.855408798609928,1967.13,7.64826303090192,4349.27,4.859812404361672,265.6,7.0,14.53,734.56,6596.53
Longmeadowtown,15467,0.8,96.5,2.46,0.69,100.0,3.7428706104171576,27.51,2.48,2.25,3.51,3.12,90.3,20.43,0.85,1.04,2.99,2.31,0.21,96.98,0.0,0.0,0.09,130600,638,0,68.81,0.26,0,0.0,3.0,18.88,1.0,6.29,3.0,18.88,3.7376696182833684,258.09,5.564520407322694,1636.66,2.4849066497880004,69.24,3.0,18.88,44.06,1982.88
Oaklandcity,372242,43.88,32.47,14.76,13.89,100.0,-0.5121376384633514,23.04,17.81,18.82,9.38,3.28,52.13,30.47,3.75,8.74,10.39,2.4,12.23,93.4,10.49,4.82,0.86,179100,252,431,48.53,18.71,154,40.84,353.0,93.62,4559.0,1172.43,4743.0,1257.97,9.030735122676456,2215.96,9.851773116849449,5036.91,8.958411469230219,2061.34,401.0,106.36,2601.6,9420.56
FairLawnborough,30548,0.59,95.96,2.93,3.48,100.0,2.1467122319113834,35.92,3.18,2.94,3.76,3.06,87.75,15.29,1.7,2.69,3.6,2.12,0.85,97.74,0.0,0.23,0.28,64900,345,0,73.31,10.35,0,0.0,0.0,0.0,13.0,41.47,12.0,38.28,4.584967478670572,309.46,6.09807428216624,1416.49,3.912023005428146,156.32,1.0,3.19,79.76,1885.47
LowerPaxtontownship,39162,5.49,92.63,1.34,1.12,96.05,0.7473485741220834,21.51,2.32,2.8,2.06,2.93,80.67,16.53,0.26,0.26,2.34,1.9,0.73,95.06,0.96,0.51,0.22,38700,101,0,53.2,1.39,1,2.51,7.0,17.57,37.0,92.89,115.0,288.7,5.438079308923196,574.89,7.042286171939743,2869.41,3.6635616461296463,95.4,4.0,10.04,401.67,3549.73
Bangorcity,33181,0.92,97.11,1.0,0.64,100.0,-0.7974310629271741,26.11,9.42,14.98,5.78,2.91,66.48,15.45,0.36,0.54,3.09,2.11,1.29,93.22,1.33,3.91,0.63,37200,184,51,42.06,1.55,2,6.24,18.0,56.2,20.0,62.44,32.0,99.91,5.093750200806762,505.79,7.181591944611865,4102.53,4.174387269895637,199.82,11.0,34.34,224.8,4842.49
ParkRidgecity,36175,0.13,97.43,2.19,1.31,100.0,2.51897242517087,33.95,2.31,1.25,2.31,3.06,88.03,8.32,0.62,1.41,3.79,1.88,0.63,97.43,0.85,0.19,0.18,91800,226,0,69.87,10.3,0,0.0,7.0,26.92,4.0,10.91,24.0,65.47,5.652489180268651,774.73,6.459904454377535,1740.41,4.143134726391533,169.13,4.0,10.91,374.06,2695.18
FarmersBranchcity,24250,2.78,84.9,2.32,20.19,100.0,0.7772802262550083,20.34,2.27,6.71,5.39,3.12,78.73,30.7,2.52,5.91,6.81,3.09,7.39,95.2,4.98,4.16,0.27,51500,235,0,55.97,1.79,1,3.99,0.0,0.0,37.0,147.59,59.0,235.34,5.7899601708972535,1300.36,6.93828448401696,4108.5,5.476463551931511,949.34,6.0,23.93,386.92,6382.13
Montvilletownship,15600,1.1,90.42,8.1,1.94,89.6,5.112420457223663,21.51,2.23,0.79,4.7,3.38,91.14,17.13,1.34,1.55,5.37,2.72,0.98,95.38,0.84,0.41,0.23,161000,415,0,69.2,3.62,1,6.19,1.0,6.19,3.0,18.57,1.0,6.19,3.970291913552122,321.8,5.497168225293202,1503.81,3.6375861597263857,228.97,0.0,0.0,37.13,2054.58
Towamencintownship,14167,2.48,93.36,3.88,0.96,95.84,2.0157907141173697,21.28,2.23,2.75,2.64,3.27,86.04,16.72,0.66,1.22,4.73,2.0,1.02,96.53,1.07,0.33,0.22,85600,340,0,54.13,1.81,0,0.0,1.0,6.94,2.0,13.88,7.0,48.58,4.07753744390572,402.55,5.497168225293202,1686.56,2.1972245773362196,55.52,1.0,6.94,69.41,2151.58
Shelbytownship,48655,0.29,97.97,1.2,0.96,100.0,1.943082724487391,18.12,2.47,2.81,5.15,3.27,86.89,10.69,0.52,1.18,4.54,2.17,1.6,95.5,1.01,0.57,0.23,71800,130,0,51.21,0.18,1,2.0,7.0,26.92,9.0,18.0,64.0,128.01,5.3230099791384085,408.02,6.931471805599453,2046.12,4.6913478822291435,216.01,7.0,14.0,374.06,2684.16
DaytonaBeachcity,61921,30.72,67.37,1.14,2.48,100.0,-1.5095451331604997,37.1,7.76,22.49,7.89,2.79,49.12,22.09,1.1,0.95,4.5,2.01,4.17,85.63,1.38,11.11,0.2,43000,172,94,41.24,3.49,12,18.28,90.0,137.13,349.0,531.76,916.0,1395.68,7.522400231387125,2815.74,8.1886891244442,5483.69,6.566672429803241,1081.81,29.0,44.19,2082.86,9425.42
SouthHadleytown,16685,1.06,95.97,2.4,1.26,97.23,0.854701861890172,33.86,4.25,4.39,3.37,3.01,80.61,30.21,1.38,0.76,3.23,2.07,1.09,94.4,1.15,0.73,0.22,57900,231,0,55.73,0.9,0,0.0,2.0,11.62,7.0,40.66,26.0,151.01,3.6109179126442243,209.1,5.181783550292085,1028.05,3.713572066704308,232.33,0.0,0.0,203.29,1469.48
Springdalecity,29941,0.11,97.17,0.98,1.49,100.0,-0.7147065755361772,27.05,4.5,9.36,3.56,3.03,79.65,38.75,0.39,0.88,3.06,2.5,2.92,95.2,1.04,9.0,0.38,29700,111,0,46.92,0.11,1,2.7,9.0,24.32,13.0,35.12,43.0,116.17,5.54907608489522,691.63,6.966024187106113,2861.08,4.477336814478207,235.05,0.0,0.0,178.31,3787.76
Mercedescity,12694,0.16,80.42,0.06,90.92,0.0,-2.183950035352345,30.16,24.09,48.82,17.42,3.99,68.5,20.37,2.38,16.85,19.72,3.59,25.22,88.97,8.97,21.5,2.82,23700,127,0,68.9,0.0,1,6.84,9.0,61.59,6.0,41.06,169.0,1156.58,5.117993812416755,1136.05,5.10594547390058,1122.37,3.871201010907891,321.65,4.0,27.37,1266.08,2607.45
Uticacity,68637,10.49,86.66,1.12,3.4,100.0,-1.354112656139524,36.57,14.25,21.73,9.39,3.03,60.08,22.24,1.09,2.16,4.98,2.13,1.66,91.1,3.14,10.38,0.51,32700,134,178,59.31,4.99,14,21.88,24.0,37.51,170.0,265.72,65.0,101.6,6.525029657843462,1064.43,7.876638460975463,4117.04,5.564520407322694,406.39,13.0,20.32,426.71,5608.18
CedarHillcity,19976,14.22,80.48,1.79,8.07,100.0,1.1802969596983266,10.01,2.4,3.72,3.61,3.3,83.76,20.0,0.42,1.3,4.43,2.85,3.2,93.34,0.64,1.4,0.26,33900,158,0,32.53,1.02,1,3.94,4.0,15.77,6.0,23.65,16.0,63.06,5.272999558563747,764.62,6.280395838960195,2100.74,4.143134726391533,244.36,3.0,11.82,106.42,3121.55
TexasCitycity,40822,25.14,67.1,1.15,15.94,98.65,-0.6242045722366251,25.88,6.68,16.76,8.15,3.18,67.56,24.32,0.36,1.66,5.8,2.49,5.78,90.61,11.05,8.37,0.35,30800,126,0,56.97,0.09,4,9.42,36.0,84.81,109.0,256.8,144.0,339.25,6.51471269087253,1587.9,7.850103545175582,6042.97,5.945420608606575,897.61,40.0,94.24,690.29,8622.72
WestCovinacity,96086,8.54,59.78,17.2,34.61,100.0,1.300966297431063,19.2,7.88,7.71,4.96,3.51,75.18,23.3,3.72,5.81,11.38,3.03,13.19,96.73,1.57,1.87,0.29,77800,219,0,49.21,3.13,5,4.82,33.0,31.79,276.0,265.85,350.0,337.13,6.925595197110468,979.61,8.069655306886165,3077.53,7.238496840894365,1339.86,85.0,81.87,639.59,5478.87
Pleasantoncity,50553,1.37,90.67,5.78,6.69,100.0,3.301555503181711,11.96,2.83,2.41,3.06,3.11,83.52,15.7,0.77,0.78,3.06,2.29,1.73,95.49,0.34,0.24,0.07,122200,285,0,41.35,1.65,0,0.0,4.0,6.9,22.0,37.95,58.0,100.05,5.849324779946859,596.84,7.335633981927201,2644.38,4.969813299576001,246.67,12.0,20.7,144.9,3508.59
EastGrandRapidscity,10807,0.91,97.62,1.17,0.66,100.0,3.407259014847985,23.23,1.74,2.56,2.1,3.22,86.38,11.35,0.29,0.32,3.82,2.3,0.24,97.03,0.0,0.0,0.0,81100,362,0,59.42,0.9,0,0.0,7.0,26.92,2.0,19.42,3.0,29.13,3.295836866004329,252.43,5.402677381872279,2145.63,2.1972245773362196,77.67,2.0,19.42,374.06,2495.15
