communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
Suffieldtown,11427,1.55,96.9,1.21,0.86,22.54,50714,25.48,3.72,2.72,3.46,3.08,87.59,14.15,0.53,0.58,3.6,2.13,0.57,95.26,3.37,1.05,0.55,100300,303,0,59.43,1.36,0,0.0,0.0,0.0,1.0,8.74,4.0,34.97,25.0,218.53,92.0,804.2,10.0,87.41,1.0,8.74,43.71,1118.88
Bettendorfcity,28132,1.37,96.8,0.96,2.15,100.0,40174,21.25,2.86,4.73,3.92,3.09,82.31,4.07,0.04,0.45,3.27,2.11,0.8,96.38,1.25,0.93,0.12,43800,160,0,53.52,0.49,0,0.0,4.0,13.0,13.0,42.24,123.0,399.61,204.0,662.77,860.0,2794.02,24.0,77.97,5.0,21.08,454.84,4425.450000000001
LaCrossecity,51003,0.72,93.78,4.85,0.88,100.0,21947,31.63,8.53,21.04,6.24,2.99,69.11,52.17,1.8,2.07,4.98,2.24,3.1,95.56,1.08,3.1,0.44,25900,146,25,45.19,3.16,0,0.0,7.0,13.65,13.0,25.35,18.0,35.1,183.0,356.82,2625.0,5118.26,68.0,132.59,14.0,27.3,74.09,5634.96
Hobartcity,21822,0.22,98.37,0.22,4.85,100.0,34602,32.29,3.55,5.08,4.86,3.13,81.08,6.24,0.1,1.02,4.68,2.26,2.07,97.24,3.49,2.04,0.13,27500,131,0,63.4,2.11,0,0.0,0.0,0.0,11.0,45.03,29.0,118.72,109.0,446.21,384.0,1571.97,88.0,360.24,0.0,0.0,163.75,2378.42
Albemarlecity,14939,17.63,81.01,1.14,0.44,0.0,22504,34.52,7.86,14.11,6.66,2.92,69.37,12.71,0.2,0.95,3.14,2.33,2.23,92.54,1.64,8.26,0.34,37800,129,0,59.37,0.0,1,5.7,0.0,0.0,37.0,210.9,121.0,689.69,417.0,2376.88,1140.0,6497.95,46.0,262.2,5.0,28.5,906.29,9165.53
RoyalOakcity,65410,0.51,97.9,1.11,1.06,100.0,36835,28.43,3.12,4.56,4.36,2.95,79.54,13.72,0.56,0.62,3.12,1.78,1.22,97.19,0.37,0.99,0.16,32300,134,76,59.55,0.74,1,1.45,7.0,26.92,49.0,71.21,141.0,204.91,332.0,482.47,2059.0,2992.21,249.0,361.86,10.0,14.53,374.06,3851.07
Newportcity,18871,3.8,95.48,0.33,0.48,100.0,18683,30.68,12.14,25.83,8.99,3.27,58.34,26.72,0.07,0.45,7.86,2.4,5.74,90.16,6.68,12.17,0.48,26500,141,0,48.66,7.46,2,10.62,13.0,69.03,32.0,169.92,159.0,844.31,306.0,1624.89,946.0,5023.36,101.0,536.32,4.0,21.24,1093.88,7205.82
DeerfieldBeachcity,46325,16.68,81.57,0.84,3.86,100.0,26950,51.75,2.78,9.89,4.79,2.62,66.1,14.53,1.37,2.89,3.77,2.02,3.72,80.28,1.07,2.82,0.48,59400,223,0,51.19,1.35,6,12.61,25.0,52.56,116.0,243.89,249.0,523.52,636.0,1337.17,2162.0,4545.55,446.0,937.7,5.0,10.51,832.58,6830.94
Christiansburgtown,15004,5.31,94.3,0.33,0.51,0.0,26171,26.2,6.92,10.92,4.01,2.92,74.15,17.54,0.0,0.2,2.06,2.29,1.18,95.92,0.39,4.76,0.1,34100,159,0,50.91,0.11,0,0.0,6.0,33.88,4.0,22.59,10.0,56.47,86.0,485.66,716.0,4043.37,38.0,214.59,0.0,0.0,112.94,4743.62
VeroBeachcity,17350,3.29,95.65,0.56,2.51,100.0,26877,46.98,3.69,9.85,7.16,2.59,65.67,15.35,0.81,0.6,1.91,2.06,2.24,82.16,0.39,6.3,0.57,118100,159,0,46.67,0.0,1,5.43,15.0,81.46,25.0,135.77,80.0,434.45,297.0,1612.9,962.0,5224.29,107.0,581.08,2.0,10.86,657.11,7429.13
WestPatersonborough,10982,1.42,94.91,2.34,4.23,100.0,44933,28.4,3.56,3.86,4.19,3.04,81.97,13.08,1.37,3.94,3.72,2.17,1.74,95.71,0.0,0.16,0.25,85100,138,0,62.05,3.19,0,0.0,2.0,17.5,5.0,43.74,20.0,174.98,76.0,664.92,294.0,2572.18,92.0,804.9,1.0,8.75,236.22,4050.74
Sherwoodcity,18893,5.25,93.64,0.47,1.09,100.0,36698,17.78,2.53,4.25,3.55,3.05,82.64,5.32,0.07,0.45,2.2,2.43,1.31,95.16,2.52,2.09,0.09,34500,139,6,50.98,0.53,1,4.83,3.0,14.49,16.0,77.25,36.0,173.82,119.0,574.57,653.0,3152.91,93.0,449.04,1.0,4.83,270.39,4181.35
Shoreviewcity,24587,0.74,96.4,2.27,0.93,100.0,48828,11.92,1.43,2.77,2.45,3.17,86.44,28.27,0.5,0.58,2.94,2.02,1.02,96.89,0.0,0.27,0.15,54000,124,0,49.88,1.51,2,7.35,7.0,26.92,1.0,3.68,1.0,3.68,61.0,224.22,226.0,830.7,19.0,69.84,3.0,11.03,374.06,1135.78
Louisvillecity,269063,29.65,69.21,0.73,0.65,100.0,20141,32.93,11.47,22.61,8.24,3.02,53.89,36.37,0.41,0.54,5.02,2.12,3.3,91.17,15.07,7.93,0.58,36100,150,808,56.29,8.61,37,13.57,135.0,49.52,1393.0,510.93,1159.0,425.11,4204.0,1541.97,8076.0,2962.17,2325.0,852.78,257.0,94.26,999.13,5451.18
Needhamtown,27557,0.66,96.98,2.2,0.96,100.0,60357,28.54,1.82,3.29,4.35,3.14,87.25,15.92,0.8,0.81,3.9,2.07,0.43,97.65,0.0,0.15,0.26,103300,509,0,67.81,10.51,0,0.0,3.0,10.57,3.0,10.57,35.0,123.3,92.0,324.1,346.0,1218.91,26.0,91.59,4.0,14.09,144.44,1648.7
Jacksonvillecity,12765,24.29,66.7,1.18,11.04,0.0,17552,36.25,10.28,26.71,8.82,3.18,64.01,50.56,2.19,3.97,6.98,2.68,7.25,91.87,3.41,16.55,1.41,35800,149,0,47.04,0.0,4,31.28,10.0,78.2,12.0,93.85,50.0,391.02,149.0,1165.25,403.0,3151.64,36.0,281.54,1.0,7.82,594.35,4606.24
Limacity,45549,24.04,74.53,0.5,1.5,100.0,21061,32.48,13.1,21.57,12.83,3.17,59.94,18.21,0.09,0.36,6.38,2.5,2.12,87.38,12.74,9.14,0.4,25000,138,70,53.68,1.36,6,13.46,48.0,107.7,207.0,464.45,784.0,1759.07,1009.0,2263.91,2182.0,4895.78,205.0,459.96,57.0,127.89,2344.68,7747.54
Charlestoncity,80414,41.58,57.23,0.85,0.81,100.0,25153,26.21,8.36,21.61,5.15,3.12,59.31,27.49,0.54,0.58,5.93,2.25,4.15,89.6,8.94,5.06,0.6,76600,199,176,44.85,5.85,12,15.58,35.0,45.43,340.0,441.31,602.0,781.38,1071.0,1390.13,4091.0,5310.02,510.0,661.97,2.0,2.6,1283.7,7364.72
Westporttown,24410,1.07,96.97,1.63,2.24,100.0,81957,23.49,1.95,3.15,3.17,2.96,86.02,27.34,2.41,0.82,2.83,2.27,0.41,94.26,0.71,0.38,0.28,181701,381,17,59.67,17.48,0,0.0,0.0,0.0,23.0,92.82,7.0,28.25,173.0,698.17,559.0,2255.94,79.0,318.82,3.0,12.11,121.07,3285.04
Portlandcity,64358,1.12,96.59,1.66,0.8,100.0,26576,27.12,9.55,14.03,6.75,2.91,63.98,30.31,0.98,0.82,3.39,1.96,1.35,90.23,2.94,4.49,0.43,52600,215,188,45.15,3.82,2,3.24,61.0,98.7,92.0,148.86,261.0,422.31,1142.0,1847.81,2978.0,4818.54,272.0,440.11,113.0,182.84,673.11,7289.29
Bucyruscity,13496,0.55,98.71,0.36,0.52,0.0,22023,31.1,9.67,15.52,9.53,3.02,71.48,21.74,0.0,0.51,3.6,2.33,1.77,94.53,3.18,12.97,0.35,29000,101,0,58.19,0.0,0,0.0,6.0,45.26,2.0,15.09,14.0,105.61,158.0,1191.91,458.0,3455.04,31.0,233.86,1.0,7.54,165.96,4888.35
Owensborocity,53549,6.43,93.0,0.32,0.39,100.0,21952,30.5,7.99,18.9,7.85,2.99,68.91,25.48,0.12,0.25,3.3,2.17,2.37,93.92,1.36,9.2,0.13,29900,121,34,51.72,0.19,4,7.39,30.0,55.45,53.0,97.95,62.0,114.59,610.0,1127.4,2131.0,3938.49,85.0,157.1,6.0,11.09,275.38,5234.07
Broomfieldcity,24638,0.67,94.31,2.14,5.61,99.66,39067,13.71,2.6,5.05,3.76,3.25,83.06,22.18,0.63,0.96,4.9,2.32,1.85,95.83,0.53,2.1,0.19,27800,211,0,47.29,2.96,0,0.0,1.0,3.56,5.0,17.79,67.0,238.35,169.0,601.21,763.0,2714.34,38.0,135.18,21.0,74.71,259.69,3525.44
Dovertown,15115,6.1,77.69,1.95,40.36,100.0,38822,27.14,4.39,7.64,7.19,3.34,72.64,32.35,4.88,15.25,10.58,2.78,8.95,96.23,4.95,4.17,0.84,51700,263,0,53.31,3.45,0,0.0,3.0,20.59,9.0,61.76,25.0,171.55,103.0,706.79,397.0,2724.22,75.0,514.65,4.0,27.45,253.89,3973.1
Ashlandcity,20079,1.57,97.15,1.0,0.63,0.0,24536,30.24,6.19,12.13,6.47,3.02,74.77,37.82,0.55,0.56,3.48,2.23,1.17,95.16,0.52,5.23,0.4,35600,117,4,50.67,0.16,0,0.0,1.0,4.72,2.0,9.43,4.0,18.86,68.0,320.68,381.0,1796.75,30.0,141.48,2.0,9.43,33.01,2268.33
FergusFallscity,12362,0.11,98.58,0.59,0.46,0.0,22993,39.82,7.46,14.86,4.36,2.98,74.25,18.75,0.23,0.64,3.33,1.74,0.94,94.34,0.0,3.6,0.87,26200,148,0,53.74,0.93,0,0.0,7.0,26.92,1.0,7.93,16.0,126.95,90.0,714.12,423.0,3356.34,12.0,95.22,2.0,15.87,374.06,4181.54
ForestGrovecity,13559,0.54,90.34,2.79,9.67,100.0,24162,28.91,5.64,15.78,6.16,3.17,76.31,34.49,1.66,2.46,7.2,2.39,5.34,96.94,4.49,5.2,0.49,26300,136,0,41.26,2.1,2,12.66,3.0,18.99,8.0,50.65,7.0,44.32,117.0,740.69,478.0,3026.08,40.0,253.23,5.0,31.65,126.61,4051.66
Durhamcity,136611,45.71,51.71,1.96,1.18,100.0,27256,21.79,7.3,14.9,4.72,2.96,59.32,43.46,1.2,0.85,3.96,2.14,3.05,92.4,4.02,6.32,0.4,53800,182,125,39.46,3.05,26,17.81,109.0,74.67,848.0,580.92,724.0,495.98,4851.0,3323.17,7471.0,5118.0,951.0,651.48,90.0,61.65,1169.38,9154.31
Wiltontown,15989,1.01,97.28,1.57,1.33,33.65,87686,20.48,1.29,3.02,3.83,3.15,92.4,13.82,0.91,0.52,4.05,2.08,0.36,95.6,0.78,0.23,0.0,182401,472,0,58.7,10.83,0,0.0,0.0,0.0,2.0,12.32,5.0,30.81,54.0,332.7,152.0,936.48,10.0,61.61,1.0,6.16,43.13,1336.95
Mantuatownship,10074,1.3,97.8,0.57,1.1,86.05,42841,25.27,3.34,3.2,3.2,3.24,86.34,15.59,0.05,0.42,5.68,2.71,1.36,95.69,2.56,0.9,0.0,50200,201,0,65.63,2.01,1,9.47,2.0,18.94,2.0,18.94,13.0,123.08,87.0,823.71,321.0,3039.2,14.0,132.55,1.0,9.47,170.42,4004.92
MountPleasantcity,12291,20.29,64.86,0.16,17.02,0.0,20743,34.09,8.61,24.64,4.15,3.26,70.2,34.85,1.87,6.05,8.99,2.91,8.98,92.25,1.38,13.32,0.73,34300,144,0,46.39,0.0,3,22.85,3.0,22.85,8.0,60.94,33.0,251.37,164.0,1249.24,503.0,3831.51,39.0,297.07,4.0,30.47,358.01,5408.29
MorganHillcity,23928,1.6,83.03,5.31,23.38,100.0,53480,17.1,5.48,4.51,3.7,3.35,80.97,20.99,1.42,3.44,7.49,3.06,6.8,95.72,2.01,2.09,0.05,168400,335,6,44.0,2.4,1,3.72,10.0,37.17,19.0,70.63,99.0,368.0,214.0,795.48,704.0,2616.91,86.0,319.68,19.0,70.63,479.52,3802.69
AppleValleytown,46079,3.86,86.76,2.47,12.62,99.68,34050,22.55,9.8,10.67,7.89,3.25,77.44,10.05,0.36,1.12,7.14,2.91,5.65,93.5,1.75,4.34,0.18,66400,162,11,30.85,0.32,7,13.4,16.0,30.62,66.0,126.3,263.0,503.3,916.0,1752.94,1457.0,2788.25,271.0,518.61,24.0,45.93,673.62,5105.73
CasaGrandecity,19082,5.16,76.11,0.81,34.49,0.0,25926,25.13,10.09,17.44,7.9,3.38,69.39,16.47,0.39,3.01,9.1,2.78,9.04,87.72,2.42,10.95,0.18,35800,141,43,42.47,0.71,3,13.74,15.0,68.72,49.0,224.49,237.0,1085.81,589.0,2698.49,2197.0,10065.52,185.0,847.57,27.0,123.7,1392.77,13735.28
Aberdeencity,24927,0.16,95.98,0.5,0.35,0.0,22422,31.39,5.1,12.2,3.57,3.01,76.04,18.32,0.19,0.6,3.12,1.91,1.32,93.54,1.16,4.6,0.29,30900,132,10,50.21,0.07,1,3.94,14.0,55.19,4.0,15.77,33.0,130.08,122.0,480.9,692.0,2727.74,28.0,110.37,10.0,39.42,204.97,3358.43
Farmingtontown,20608,1.31,96.22,2.08,1.16,76.4,52979,27.35,2.76,2.61,3.47,3.0,86.23,11.77,0.58,0.49,2.58,1.97,0.4,94.9,1.13,0.55,0.0,125400,370,7,49.62,1.72,0,0.0,2.0,9.69,7.0,33.93,5.0,24.23,117.0,567.08,643.0,3116.52,80.0,387.75,0.0,0.0,67.86,4071.35
Eveshamtownship,35309,2.84,93.55,3.18,1.35,90.52,51676,15.37,1.17,2.24,2.47,3.26,86.22,20.62,0.91,0.93,4.16,2.11,0.83,94.68,0.85,0.18,0.22,54200,246,0,49.07,5.46,0,0.0,4.0,11.07,9.0,24.9,53.0,146.64,204.0,564.41,581.0,1607.46,49.0,135.57,5.0,13.83,182.6,2321.27
Ashwaubenonvillage,16376,0.39,98.02,0.6,0.36,100.0,35108,15.41,4.33,5.22,3.59,3.15,82.19,15.62,0.12,0.88,2.66,1.96,1.48,97.36,0.0,1.17,0.19,23400,135,0,49.59,0.55,0,0.0,2.0,11.49,5.0,28.72,20.0,114.88,68.0,390.58,760.0,4365.31,21.0,120.62,2.0,11.49,155.08,4888.0
SouthKingstowntown,24631,1.47,93.38,2.98,1.24,0.0,36481,25.87,4.65,6.95,5.25,3.11,80.86,38.65,1.69,0.58,3.96,2.3,1.76,75.75,2.02,1.0,2.49,86600,282,11,45.93,0.9,0,0.0,9.0,36.66,2.0,8.15,12.0,48.89,91.0,370.72,323.0,1315.84,22.0,89.62,0.0,0.0,93.7,1776.18
Stamfordtown,108056,17.78,76.28,2.6,9.77,100.0,49787,24.22,5.43,6.29,5.08,3.08,72.41,27.21,3.24,3.87,5.87,2.39,4.91,94.73,1.37,1.67,0.47,188400,448,132,54.75,11.33,8,7.46,22.0,20.52,270.0,251.87,237.0,221.08,1105.0,1030.79,3503.0,3267.75,727.0,678.18,31.0,28.92,500.94,5005.64
Masoncity,11452,0.39,98.63,0.71,0.47,100.0,39738,19.45,3.39,2.66,2.84,3.16,85.12,0.0,0.0,0.08,3.07,2.3,0.91,97.54,0.0,2.23,0.0,33200,120,0,51.5,0.19,0,0.0,4.0,29.98,6.0,44.97,8.0,59.96,52.0,389.75,247.0,1851.3,4.0,29.98,2.0,14.99,134.91,2286.01
Kennewickcity,42155,1.13,89.89,1.99,8.74,100.0,28261,19.83,8.95,13.93,7.0,3.17,70.96,28.69,1.06,2.04,5.83,2.36,4.49,93.4,1.85,4.16,0.34,35400,121,0,41.95,3.29,2,4.09,32.0,65.45,24.0,49.09,128.0,261.8,460.0,940.85,2187.0,4473.12,129.0,263.85,5.0,10.23,380.43,5688.05
MoundsViewcity,12541,0.58,96.42,2.0,0.77,100.0,37117,13.06,5.5,5.98,4.93,3.06,74.31,11.33,0.18,0.52,2.73,2.17,2.04,96.25,0.0,1.0,0.25,27400,86,0,53.71,2.05,0,0.0,7.0,26.92,4.0,30.51,29.0,221.17,68.0,518.61,397.0,3027.76,35.0,266.93,4.0,30.51,374.06,3843.81
Haddonfieldborough,11628,1.38,97.49,0.88,0.86,100.0,56585,30.4,1.71,2.8,1.78,3.03,85.65,13.84,0.35,0.33,3.26,1.85,0.18,96.54,0.62,0.27,0.13,129300,234,0,69.28,13.45,0,0.0,1.0,8.59,4.0,34.36,3.0,25.77,60.0,515.33,320.0,2748.43,10.0,85.89,2.0,17.18,68.71,3366.83
Robbinsdalecity,14396,1.73,96.19,1.19,0.91,100.0,33107,35.99,3.67,5.0,4.55,2.89,76.93,5.2,0.06,0.46,2.97,1.88,1.12,97.61,0.0,0.13,0.08,25700,191,0,58.66,6.21,0,0.0,6.0,42.31,19.0,133.97,27.0,190.38,101.0,712.17,538.0,3793.54,69.0,486.53,4.0,28.2,366.66,5020.45
Norwalktown,78331,15.48,79.29,1.65,9.37,100.0,48171,22.54,4.34,5.2,4.69,3.08,74.35,21.15,1.46,3.65,5.3,2.31,3.81,94.84,3.79,1.49,0.39,113900,389,121,58.49,8.17,9,11.43,10.0,12.7,188.0,238.85,118.0,149.92,840.0,1067.21,2516.0,3196.54,552.0,701.31,13.0,16.52,412.91,4981.58
Cincinnaticity,364040,37.94,60.51,1.11,0.66,100.0,21006,26.35,14.32,24.34,7.84,3.11,50.06,27.47,0.56,0.69,6.46,2.05,3.84,91.28,8.0,6.2,0.52,42700,167,989,49.12,11.26,39,10.84,449.0,124.81,2327.0,646.84,2806.0,779.99,6154.0,1710.64,17085.0,4749.14,2063.0,573.46,581.0,161.5,1562.48,7194.74
Bridgewatertown,21249,4.72,92.84,0.84,3.22,49.98,41933,22.28,5.0,4.74,6.22,3.33,83.06,8.55,0.28,1.06,5.59,2.23,1.6,95.46,0.35,1.46,0.21,59600,270,0,51.71,1.5,0,0.0,1.0,4.43,2.0,8.85,33.0,146.04,54.0,238.98,155.0,685.96,41.0,181.45,0.0,0.0,159.32,1106.39
Lockportcity,24426,5.61,93.29,0.48,1.64,0.0,25000,30.99,8.2,14.45,7.44,3.11,69.73,2.76,0.0,0.77,4.27,2.02,1.49,95.09,4.13,7.66,0.1,33200,135,0,55.04,0.79,0,0.0,14.0,54.56,30.0,116.92,190.0,740.48,282.0,1099.03,792.0,3086.64,64.0,249.43,4.0,15.59,911.96,4450.68
Kalamazootownship,20976,9.12,88.63,0.8,1.86,98.8,28070,27.21,6.7,11.91,5.34,2.9,71.87,8.08,0.18,0.66,3.65,2.17,2.17,93.85,0.87,2.44,0.21,28400,146,6,54.4,0.57,1,4.64,7.0,26.92,12.0,55.68,75.0,347.98,179.0,830.51,672.0,3117.9,79.0,366.54,9.0,41.76,374.06,4356.7
Paducahcity,27256,20.89,78.4,0.33,0.57,0.0,17196,41.14,12.47,23.81,7.51,2.86,58.21,16.06,0.07,0.39,3.29,2.07,1.81,90.91,3.18,10.13,0.56,40300,137,19,53.3,0.69,4,14.76,25.0,92.24,57.0,210.31,364.0,1343.02,445.0,1641.88,1493.0,5508.62,143.0,527.62,1.0,3.69,1660.33,7681.81
WindsorLockstown,12358,1.5,96.16,1.73,1.32,100.0,43593,29.9,3.95,3.04,4.62,3.0,80.9,23.51,0.91,0.96,3.34,2.19,1.28,96.53,0.58,0.63,0.0,40400,253,0,60.32,2.14,0,0.0,0.0,0.0,4.0,32.33,13.0,105.08,61.0,493.09,178.0,1438.85,32.0,258.67,3.0,24.25,137.42,2214.86
LasVegascity,258295,11.43,78.42,3.61,12.53,99.84,30590,21.89,5.98,11.47,6.57,3.1,67.72,27.53,1.86,3.7,6.67,2.37,7.86,90.94,4.57,5.23,0.34,44500,218,336,33.43,2.85,91,12.68,435.0,60.63,3572.0,497.88,3183.0,443.66,9783.0,1363.6,23855.0,3325.01,7446.0,1037.86,459.0,63.98,1014.86,5790.44
Belchertowntown,10579,0.52,98.11,0.97,0.9,0.0,38868,20.23,5.43,9.32,3.76,3.14,80.75,24.78,0.78,0.57,3.75,2.14,1.46,95.91,1.84,0.0,0.68,58400,349,0,55.11,1.24,0,0.0,1.0,9.16,0.0,0.0,40.0,366.43,69.0,632.1,109.0,998.53,9.0,82.45,1.0,9.16,375.6,1722.24
Corcorancity,13364,17.13,36.2,0.58,51.77,0.0,21558,23.46,23.06,24.15,12.35,3.68,69.24,23.5,2.27,7.92,14.14,3.32,18.4,93.33,1.66,15.82,0.22,28100,198,0,41.71,0.38,2,14.43,4.0,28.86,12.0,86.57,88.0,634.83,109.0,786.32,178.0,1284.09,34.0,245.27,11.0,79.35,764.68,2395.04
RoselleParkborough,12805,1.07,92.13,5.3,7.3,100.0,43365,27.84,4.94,3.34,5.37,3.1,82.35,21.52,1.62,2.82,4.58,2.04,2.92,96.92,1.86,0.47,0.78,45400,132,0,59.82,6.71,0,0.0,2.0,15.42,9.0,69.37,8.0,61.67,79.0,608.96,179.0,1379.79,65.0,501.04,0.0,0.0,146.46,2489.79
Bedfordtown,12996,2.7,93.65,3.09,1.46,94.74,57561,23.22,3.59,1.72,2.78,3.13,85.8,10.68,0.68,0.48,3.7,2.1,0.63,97.33,0.81,0.16,0.78,87800,430,0,63.57,2.18,0,0.0,0.0,0.0,1.0,7.42,18.0,133.61,37.0,274.64,96.0,712.59,7.0,51.96,0.0,0.0,141.03,1039.19
Maconcity,106612,52.19,47.15,0.42,0.62,100.0,21038,31.3,15.47,24.38,8.38,3.13,51.01,38.63,0.24,0.38,6.16,2.46,4.67,90.5,12.65,9.45,0.65,35300,190,138,51.22,2.76,20,17.95,102.0,91.52,384.0,344.55,408.0,366.08,1811.0,1624.94,7533.0,6759.08,838.0,751.91,45.0,40.38,820.1,9176.31
EastHamptontown,10428,0.68,98.52,0.4,1.33,0.0,48000,16.85,2.83,0.93,4.18,3.09,85.22,9.16,0.23,0.32,3.22,2.16,0.93,89.66,0.46,1.11,0.4,62500,289,0,59.85,1.36,0,0.0,0.0,0.0,0.0,0.0,6.0,55.83,53.0,493.21,102.0,949.19,7.0,65.14,0.0,0.0,55.83,1507.54
BrooklynCentercity,28887,5.2,90.94,2.31,1.27,100.0,34168,26.31,6.98,7.07,5.37,2.99,69.08,24.11,0.42,1.1,3.5,2.16,2.26,95.84,0.21,0.73,0.03,22700,172,0,59.38,6.4,0,0.0,7.0,26.92,48.0,172.56,56.0,201.32,284.0,1020.96,1851.0,6654.2,208.0,747.74,16.0,57.52,374.06,8480.43
Blythevillecity,22906,38.27,60.06,0.92,1.45,0.0,18858,27.79,14.67,25.55,8.69,3.27,66.43,28.85,0.29,0.46,6.89,2.82,5.29,90.71,9.67,11.28,0.81,34800,153,26,41.83,0.45,6,34.18,18.0,102.54,91.0,518.4,270.0,1538.11,774.0,4409.25,1371.0,7810.19,148.0,843.11,42.0,239.26,2193.23,13301.81
Uvaldecity,14729,0.26,57.67,0.39,70.31,0.0,17103,30.77,15.4,33.49,13.57,3.61,74.62,14.96,1.26,12.98,12.8,3.18,13.77,88.99,7.96,18.52,4.08,31800,147,8,59.93,0.31,0,0.0,1.0,6.29,6.0,37.72,47.0,295.49,116.0,729.28,245.0,1540.3,14.0,88.02,4.0,25.15,339.49,2382.75
CathedralCitycity,30085,2.21,74.29,3.63,37.22,100.0,30908,29.38,8.31,13.56,6.24,3.32,74.13,27.38,3.48,10.39,11.94,3.0,13.47,71.69,0.6,3.15,0.4,57400,261,0,34.82,2.92,8,22.92,19.0,54.43,61.0,174.75,342.0,979.72,754.0,2159.96,891.0,2552.42,251.0,719.03,5.0,14.32,1231.81,5445.74
NorthOgdencity,11668,0.2,97.86,0.97,1.82,100.0,41178,18.33,1.21,2.9,4.34,3.93,88.86,22.53,0.27,0.1,19.97,3.16,3.55,98.24,5.26,0.0,0.19,30700,168,0,60.99,1.46,0,0.0,2.0,14.95,0.0,0.0,4.0,29.91,21.0,157.01,240.0,1794.39,7.0,52.34,1.0,7.48,44.86,2011.21
Mariettacity,44129,20.53,76.27,1.84,3.21,100.0,27371,18.82,4.61,14.16,5.33,2.87,64.89,37.05,1.09,1.51,3.74,2.07,2.89,85.78,1.61,5.74,0.31,69700,151,68,31.38,1.19,0,0.0,62.0,120.79,158.0,307.81,214.0,416.91,809.0,1576.08,3838.0,7477.11,479.0,933.18,20.0,38.96,845.51,10025.33
Lowertownship,20820,1.05,97.91,0.61,1.16,0.0,26668,41.54,6.22,8.82,7.71,2.94,76.26,9.14,0.04,0.58,4.19,2.6,2.0,65.96,0.32,2.3,0.0,43800,166,0,57.44,1.62,0,0.0,19.0,89.15,9.0,42.23,24.0,112.61,189.0,886.78,486.0,2280.3,36.0,168.91,8.0,37.54,243.98,3373.53
Morristowntown,16189,23.06,70.73,2.51,13.65,100.0,42748,25.8,4.42,7.27,5.03,3.01,63.87,46.3,5.25,6.4,7.62,2.08,5.27,95.06,2.87,2.1,0.0,79900,310,62,46.68,5.88,0,0.0,3.0,18.19,48.0,291.07,80.0,485.11,166.0,1006.61,710.0,4305.38,50.0,303.2,0.0,0.0,794.37,5615.18
Chillicothecity,21923,7.72,91.25,0.67,0.46,0.0,22458,34.39,12.22,19.84,10.65,2.95,66.7,19.18,0.26,0.64,3.35,2.26,1.47,92.6,1.8,8.57,0.3,35100,130,0,56.37,0.88,0,0.0,10.0,44.65,33.0,147.35,50.0,223.26,258.0,1152.04,1228.0,5483.37,84.0,375.08,32.0,142.89,415.27,7153.38
Vincennescity,19859,2.34,96.52,0.76,0.58,0.0,18829,32.88,8.23,20.72,8.73,2.95,70.15,56.19,0.51,0.3,3.48,2.06,1.64,90.08,2.66,11.37,0.59,29000,131,16,48.98,0.51,0,0.0,9.0,45.08,3.0,15.03,16.0,80.14,529.0,2649.77,769.0,3851.93,45.0,225.41,8.0,40.07,140.25,6767.18
Demingcity,10970,1.82,85.35,0.39,57.99,0.0,15570,39.08,15.41,33.89,17.4,3.28,65.63,20.52,1.62,11.7,9.56,2.64,9.75,90.51,6.1,17.38,1.34,28600,126,0,55.25,0.24,0,0.0,2.0,14.64,6.0,43.93,66.0,483.27,233.0,1706.08,509.0,3727.03,45.0,329.5,4.0,29.29,541.85,5791.9
Waterfordtownship,10940,4.42,93.96,1.01,1.51,85.43,43673,17.42,2.94,2.78,3.36,3.45,87.14,17.01,0.37,0.64,6.05,2.7,1.45,96.83,6.19,0.55,0.08,49300,325,0,62.35,5.24,0,0.0,2.0,17.55,1.0,8.77,12.0,105.27,95.0,833.41,192.0,1684.36,26.0,228.09,12.0,105.27,131.59,2851.13
Chelmsfordtown,32383,0.48,96.12,3.05,0.99,100.0,53971,20.61,3.59,2.55,5.31,3.2,84.86,16.75,0.64,0.77,4.23,2.27,0.82,96.94,2.49,0.13,0.05,64000,311,0,65.68,1.3,0,0.0,1.0,2.98,11.0,32.76,112.0,333.59,178.0,530.17,578.0,1721.57,145.0,431.88,2.0,5.96,369.33,2689.58
Wilmingtoncity,55530,33.88,64.94,0.57,0.86,100.0,20609,30.64,10.55,22.11,6.21,2.91,52.67,16.87,0.21,0.53,3.82,2.18,2.49,89.0,2.58,6.51,0.17,54300,171,92,45.6,3.22,7,10.98,38.0,59.6,279.0,437.59,443.0,694.81,1531.0,2401.27,4156.0,6518.4,375.0,588.16,49.0,76.85,1202.99,9584.68
